iter	Logloss
0	0.6825922908
1	0.6732153021
2	0.6639088346
3	0.6544050994
4	0.6455187275
5	0.6360530814
6	0.6281231209
7	0.6195320739
8	0.6114257658
9	0.6027652138
10	0.5951346535
11	0.5876726329
12	0.5806058947
13	0.5736602076
14	0.566175123
15	0.5591812136
16	0.5531927528
17	0.5468641327
18	0.5406999379
19	0.5343870345
20	0.5280506684
21	0.5225657666
22	0.5164207103
23	0.5109017136
24	0.5057363986
25	0.5005640545
26	0.4955777601
27	0.4905311294
28	0.4856605096
29	0.4805706344
30	0.4754679007
31	0.4710608678
32	0.466491015
33	0.4619659685
34	0.4576519571
35	0.4537148124
36	0.4494302653
37	0.4457134143
38	0.4418031543
39	0.4382522557
40	0.4347495024
41	0.4311657834
42	0.4278362053
43	0.4239587884
44	0.4209433293
45	0.4173479483
46	0.4141245088
47	0.410939497
48	0.4080102035
49	0.4053567524
50	0.4026945093
51	0.3999650848
52	0.3973960492
53	0.3950194042
54	0.3920819443
55	0.3897342675
56	0.3875084358
57	0.3849928798
58	0.3827904074
59	0.3805817343
60	0.3779648988
61	0.3754826563
62	0.3731520315
63	0.3710390657
64	0.3687103031
65	0.3665576018
66	0.3643636768
67	0.3623794249
68	0.3607715753
69	0.3591888963
70	0.3575900262
71	0.3556477262
72	0.3541256905
73	0.3525126195
74	0.3508936531
75	0.3489460613
76	0.3475154626
77	0.3460695824
78	0.3445990105
79	0.3433199845
80	0.3420605362
81	0.3407855826
82	0.3392421157
83	0.3376266939
84	0.3360355024
85	0.3348724367
86	0.3333033333
87	0.3322555175
88	0.3312712958
89	0.3298970087
90	0.3285365731
91	0.3274281175
92	0.3260069857
93	0.3248232337
94	0.3238439948
95	0.3229117661
96	0.3216395801
97	0.3205796802
98	0.3196951499
99	0.3188569444
100	0.3180226557
101	0.3170985373
102	0.3162969675
103	0.3155172226
104	0.3144818808
105	0.3135902081
106	0.3126591465
107	0.3118991018
108	0.3110595562
109	0.3103785212
110	0.3097266346
111	0.3087405354
112	0.3078575052
113	0.3072577223
114	0.3065978189
115	0.3059708247
116	0.3051450658
117	0.304307096
118	0.3034748826
119	0.3027544965
120	0.3021236503
121	0.3015702803
122	0.3010634954
123	0.3005430605
124	0.299976394
125	0.2994013308
126	0.2989563785
127	0.2982873931
128	0.2977332283
129	0.2970336658
130	0.2965376861
131	0.2960692127
132	0.2953773003
133	0.2948421298
134	0.2943397579
135	0.2939081437
136	0.2934659485
137	0.2930301845
138	0.2924422033
139	0.2920159546
140	0.2916057975
141	0.2911768733
142	0.2908242423
143	0.2905244894
144	0.2900402787
145	0.2895895798
146	0.2890405148
147	0.2887281174
148	0.2882406293
149	0.287930679
150	0.2875670855
151	0.2870046543
152	0.2866476419
153	0.2861950915
154	0.2857485425
155	0.2854488072
156	0.2850857695
157	0.2848114829
158	0.2844002334
159	0.2841214915
160	0.2838414177
161	0.2834867212
162	0.283243038
163	0.2829764266
164	0.2826759003
165	0.2822671662
166	0.2819905604
167	0.2816083404
168	0.2812704248
169	0.2810362499
170	0.2807982669
171	0.280432783
172	0.2801870643
173	0.2799456064
174	0.2797005374
175	0.2794714405
176	0.2792476867
177	0.278961158
178	0.2786696291
179	0.2784724377
180	0.278272478
181	0.2780639288
182	0.2778972594
183	0.2776458468
184	0.2774701404
185	0.277295705
186	0.2770937517
187	0.2769065348
188	0.2767239487
189	0.2765621903
190	0.2762834448
191	0.2760654642
192	0.2757471117
193	0.2754409962
194	0.2752802157
195	0.275121883
196	0.2749387326
197	0.2747828799
198	0.2745662717
199	0.2743959024
200	0.2742402736
201	0.2740634176
202	0.2739135563
203	0.2737677972
204	0.273560814
205	0.2732694731
206	0.2731100485
207	0.2729865803
208	0.2728331466
209	0.2726801102
210	0.2725038988
211	0.2723391223
212	0.2722130548
213	0.2720035898
214	0.2718842222
215	0.2716880855
216	0.2715681611
217	0.2714071288
218	0.2712635814
219	0.2711198646
220	0.2709867372
221	0.2708984863
222	0.2707736714
223	0.270648557
224	0.2705544814
225	0.2703444557
226	0.2702416532
227	0.2701009295
228	0.2699631583
229	0.2698142224
230	0.2696985004
231	0.2695780728
232	0.2693868265
233	0.2693111557
234	0.269195138
235	0.2690501872
236	0.2689447104
237	0.2688457605
238	0.2686773351
239	0.2685245545
240	0.2684443794
241	0.268261375
242	0.2680720709
243	0.2679567794
244	0.2678576495
245	0.2677762983
246	0.2676381643
247	0.2675398961
248	0.2674650676
249	0.2673721335
250	0.2672939998
251	0.2671695337
252	0.2670224623
253	0.2668863326
254	0.2667756953
255	0.2667004114
256	0.2666088389
257	0.2665267061
258	0.2664199278
