iter	Logloss
0	0.6825178668
1	0.6730532857
2	0.6638728018
3	0.6546924689
4	0.6456175304
5	0.6371331845
6	0.6287147897
7	0.6203630347
8	0.6124846906
9	0.6037198322
10	0.5960134201
11	0.5879695718
12	0.5804052276
13	0.5726838229
14	0.5650740082
15	0.5585787333
16	0.552268746
17	0.5455346003
18	0.5390157476
19	0.5323683779
20	0.5267292815
21	0.5206785655
22	0.5153057501
23	0.5096401995
24	0.5042001357
25	0.4989772531
26	0.4939053225
27	0.4885667996
28	0.4832775014
29	0.4784417864
30	0.4739736287
31	0.4695999993
32	0.4654875826
33	0.460701844
34	0.456440411
35	0.4526895121
36	0.4487834494
37	0.4451569622
38	0.4415325807
39	0.4373888398
40	0.4333897655
41	0.4297298282
42	0.4263789102
43	0.4231999768
44	0.4202244857
45	0.4166431982
46	0.413612604
47	0.4104982775
48	0.4078288054
49	0.4050013143
50	0.4017360517
51	0.399227006
52	0.3968433741
53	0.3937987355
54	0.3908432213
55	0.3884165738
56	0.3859275513
57	0.3836987718
58	0.3814962869
59	0.3790194112
60	0.3770423294
61	0.3750057722
62	0.3730023419
63	0.3709203032
64	0.3688003843
65	0.3665814415
66	0.3642091822
67	0.3621305576
68	0.3601576222
69	0.358465803
70	0.3568600223
71	0.3550917166
72	0.3534370969
73	0.3515619693
74	0.3501863405
75	0.3482906422
76	0.346726626
77	0.3452037374
78	0.3437721706
79	0.3423576454
80	0.3410894569
81	0.3395181537
82	0.3382478112
83	0.3369108822
84	0.3353101988
85	0.3340894019
86	0.332967643
87	0.3317874532
88	0.3304624662
89	0.3294600607
90	0.3283109559
91	0.3273172785
92	0.3259055736
93	0.3247926884
94	0.3236603012
95	0.322541905
96	0.3215240383
97	0.3206171778
98	0.3197223116
99	0.3189410027
100	0.318152627
101	0.3173204121
102	0.316186736
103	0.3153576116
104	0.3145388328
105	0.3135033099
106	0.3123560451
107	0.3114043813
108	0.3103827348
109	0.3096363302
110	0.3089229991
111	0.3082611561
112	0.3076406608
113	0.3069613358
114	0.3062803729
115	0.3055579393
116	0.3048083106
117	0.3040906536
118	0.3032997178
119	0.3027002465
120	0.3021476625
121	0.3016085898
122	0.3011479941
123	0.3006105826
124	0.2999042987
125	0.299195508
126	0.2986874452
127	0.2981412496
128	0.2975626808
129	0.2970905587
130	0.2964864784
131	0.2958721587
132	0.2951910343
133	0.294778913
134	0.2943157515
135	0.2938641271
136	0.2933260791
137	0.2928204159
138	0.2923467745
139	0.2917630836
140	0.2913716508
141	0.290911823
142	0.2903836553
143	0.2900368812
144	0.2896475159
145	0.2891170836
146	0.288776342
147	0.2883736426
148	0.2879170491
149	0.2875734484
150	0.2870779283
151	0.2866552226
152	0.2863607497
153	0.2859884648
154	0.2857231218
155	0.2854185957
156	0.2850759191
157	0.2847582961
158	0.2844023209
159	0.2839302021
160	0.2835622555
161	0.2830939202
162	0.2826773801
163	0.2824203486
164	0.2820143057
165	0.2816278006
166	0.2813823341
167	0.2810840053
168	0.2806791191
169	0.2803517671
170	0.2800348119
171	0.2798133378
172	0.2795908523
173	0.2793139105
174	0.2791191722
175	0.2788797295
176	0.2786243391
177	0.2782649999
178	0.2779164198
179	0.2777217796
180	0.2775478517
181	0.2773393077
182	0.2771662204
183	0.2768927565
184	0.2766547465
185	0.2763475188
186	0.2761292111
187	0.2759719723
188	0.275798102
189	0.27551735
190	0.2752575348
191	0.2749804255
192	0.2747578225
193	0.2745492024
194	0.2744076892
195	0.2741936227
196	0.2740463055
197	0.2738390883
198	0.2735978938
199	0.2734611406
200	0.2733249027
201	0.2731553374
202	0.2729346774
203	0.2727119574
204	0.2725896987
205	0.2724326456
206	0.2721836369
207	0.2719998731
208	0.271825664
209	0.2716811983
210	0.2715419542
211	0.2714106026
212	0.2712862473
213	0.271160822
214	0.2709653633
215	0.2707921907
216	0.2706719594
217	0.2704775339
218	0.2703420174
219	0.2701141201
220	0.2699974375
221	0.269882179
222	0.269781551
223	0.2696745282
224	0.2695627104
225	0.2694451555
226	0.2692377936
227	0.2691214576
228	0.2689781801
229	0.268845924
230	0.2687042238
231	0.2686055392
232	0.2685145686
233	0.2683920792
234	0.2682778062
235	0.2681941498
236	0.26810721
237	0.2680169156
238	0.2679122927
239	0.2677610192
240	0.2676855681
241	0.2675816079
242	0.267462036
243	0.2673127372
244	0.2672170877
245	0.267103622
246	0.2669501228
247	0.2668620313
248	0.2667644972
249	0.2666335952
250	0.2665497548
251	0.2664442831
252	0.2663546652
253	0.2662775152
254	0.2661834956
255	0.2661016331
256	0.2659611335
257	0.2658662252
258	0.2657900917
259	0.2657126967
260	0.2655788419
261	0.2655028355
262	0.2654236057
263	0.2653557722
264	0.2652715107
265	0.2652164899
266	0.265132257
267	0.265035836
268	0.2649548174
269	0.2648875142
270	0.2647853321
271	0.2647018778
272	0.2646115228
273	0.2645163947
274	0.264423754
275	0.2643530124
276	0.2643002311
277	0.2641914481
278	0.26411933
279	0.2640520845
280	0.2639349852
281	0.2638253104
282	0.2636901861
283	0.2635975883
284	0.2635459054
285	0.2634920163
286	0.2634026181
287	0.263346252
288	0.2632902576
289	0.263212125
290	0.2630723827
291	0.2630179362
292	0.262933404
293	0.2628774912
294	0.2628248605
295	0.2627378797
296	0.2626407302
297	0.2625617653
298	0.2624961376
299	0.2624477278
300	0.2623970081
301	0.2623503255
302	0.2622722432
303	0.2621773488
304	0.2621285138
305	0.2620810918
306	0.2620044494
307	0.2619726265
308	0.2619038396
309	0.2618394332
310	0.2617695532
311	0.2617343846
312	0.26167619
313	0.2615832296
314	0.2615380492
315	0.2614628797
316	0.2613796057
317	0.2613001996
318	0.2612545123
319	0.2612080672
320	0.2611259401
321	0.2610770604
322	0.2610356781
323	0.260990916
324	0.2609465343
325	0.2609007974
326	0.2608552359
327	0.2608156961
328	0.2607645226
329	0.2607213359
330	0.2606771379
331	0.2606297294
332	0.2605830511
333	0.260519207
334	0.2604620673
335	0.2604123659
336	0.260366579
337	0.2603304051
338	0.2602956134
339	0.2602205016
340	0.2601754668
341	0.2601211326
342	0.2600799629
343	0.2600411447
344	0.2600000721
345	0.259959727
346	0.2599211996
347	0.2598593834
348	0.2598154608
349	0.2597676921
350	0.2597184568
351	0.259691754
352	0.2596400417
353	0.2595677657
354	0.2595257961
355	0.259485289
356	0.2594511803
357	0.2593955732
358	0.2593502891
359	0.2593082829
360	0.2592755836
361	0.2591998765
362	0.2591728879
363	0.259112431
364	0.259077672
365	0.2590291881
366	0.2589959056
367	0.2589626723
368	0.2588642745
369	0.258834885
370	0.258803923
371	0.258772393
372	0.2587287933
373	0.2586880089
374	0.2586422205
375	0.2585749826
376	0.2585466441
377	0.2584889656
378	0.258455889
379	0.2584318803
380	0.2583957758
381	0.2583630969
382	0.2583295893
383	0.2583005365
384	0.2582679226
385	0.2582341043
386	0.2581999004
387	0.2581405341
388	0.2580720504
389	0.2580286874
390	0.2579919779
391	0.2579458624
392	0.2579108872
393	0.2578798277
394	0.2578205986
395	0.2577801227
396	0.2577493103
397	0.2577164297
398	0.2576550039
399	0.2575923591
400	0.2575607828
401	0.257526827
402	0.2574950003
403	0.2574660688
404	0.2574374973
405	0.2574005203
406	0.2573699987
407	0.2573336627
408	0.2573149887
409	0.2572911732
410	0.2572723368
411	0.2572514882
412	0.2572280819
413	0.2571852558
414	0.2571615977
415	0.2571401499
416	0.2571018855
417	0.2570673013
418	0.2570310189
419	0.2570017335
420	0.2569740565
421	0.2569569681
422	0.2569146178
423	0.2568674065
424	0.256827159
425	0.2567913483
426	0.256772631
427	0.2567358921
428	0.2567072186
429	0.2566903007
430	0.2566664684
431	0.2566394871
432	0.2566187965
433	0.2565986146
434	0.2565522847
435	0.2565314558
436	0.2565107509
437	0.2564940327
438	0.2564564868
439	0.2563896552
440	0.2563690852
441	0.2563365947
442	0.2563165279
443	0.2562851184
444	0.2562552809
445	0.2562285628
446	0.256205618
447	0.2561601765
448	0.2561356386
449	0.2561014508
450	0.2560621684
451	0.2560382228
452	0.2560187405
453	0.2559888963
454	0.2559453912
455	0.2559189259
456	0.2558801995
457	0.2558597939
458	0.2558265335
459	0.2558143375
460	0.2557917991
461	0.2557602521
462	0.2557370457
463	0.2557075284
464	0.2556861279
465	0.2556697517
466	0.2556416409
467	0.2556226839
468	0.2556053641
469	0.255576869
470	0.2555523464
471	0.2555222716
472	0.2554887373
473	0.255479307
474	0.2554682156
475	0.2554526295
476	0.2554325323
477	0.2554176604
478	0.2553851523
479	0.255358946
480	0.2553467358
481	0.2553025355
482	0.2552790722
483	0.2552546227
484	0.2552280958
485	0.2552099518
486	0.255171437
487	0.2551560279
488	0.2551410516
489	0.2551117946
490	0.2550769281
491	0.2550620251
492	0.2550469749
493	0.2550331111
494	0.2550172902
495	0.2549931947
496	0.2549761677
497	0.2549434118
498	0.2549284586
499	0.2549045465
500	0.2548870574
501	0.2548731796
502	0.2548424489
503	0.2548219622
504	0.2548058535
505	0.2547887754
506	0.254769625
507	0.2547533365
508	0.2547324627
509	0.2546779131
510	0.254664952
511	0.2546436712
512	0.2546177745
513	0.2546071482
514	0.2546004323
515	0.254562034
516	0.2545496334
517	0.2545337237
518	0.2545104649
519	0.2544904674
520	0.2544643063
521	0.2544463017
522	0.2544296072
523	0.2543995431
524	0.2543789278
525	0.2543536977
526	0.2543400291
527	0.2543259474
528	0.2542992725
529	0.2542651949
530	0.2542217188
531	0.2542021807
532	0.2541834239
533	0.254170384
534	0.2541517125
535	0.254138909
536	0.2541232281
537	0.2540972048
538	0.2540760042
539	0.2540630592
540	0.2540440818
541	0.2540211647
542	0.2540049138
543	0.2539782958
544	0.253966512
545	0.2539553389
546	0.2539396115
547	0.2539222534
548	0.2539091174
549	0.2538824893
550	0.2538616432
551	0.2538127754
552	0.2537970017
553	0.2537727969
554	0.2537615985
555	0.253754033
556	0.2537451229
557	0.2537230171
558	0.2537165043
559	0.2536635962
560	0.2536497222
561	0.2536202832
562	0.25359599
563	0.2535792899
564	0.2535554726
565	0.253525948
566	0.2535165856
567	0.2534938003
568	0.2534795993
569	0.2534432671
570	0.2534294663
571	0.2534120554
572	0.2534042713
573	0.2533810086
574	0.2533689334
575	0.2533536283
576	0.2533330256
577	0.2533227926
578	0.2532781828
579	0.2532598568
580	0.2532447828
581	0.2532240417
582	0.2532126898
583	0.2532037613
584	0.2531927428
585	0.2531651444
586	0.2531587471
587	0.2531400206
588	0.2531280544
589	0.2531074993
590	0.2530976819
591	0.2530866394
592	0.2530721839
593	0.253062696
594	0.2530355011
595	0.2530198685
596	0.2530028271
597	0.252992198
598	0.2529793335
599	0.2529651225
600	0.252950003
601	0.2529283266
602	0.2529144747
603	0.2529085187
604	0.2528815803
605	0.2528480487
606	0.252828167
607	0.2528121546
608	0.2527715382
609	0.2527622916
610	0.2527375647
611	0.252727074
612	0.2527191885
613	0.2527055334
614	0.2526948401
615	0.2526791043
616	0.2526711731
617	0.2526475052
618	0.2526323665
619	0.2526096721
620	0.2525758017
621	0.2525542949
622	0.2525401046
623	0.2525266346
624	0.2525085501
625	0.2524937714
626	0.2524812212
627	0.2524680936
628	0.2524483779
