iter	Logloss
0	0.6831210168
1	0.6736649884
2	0.6643486447
3	0.6546300381
4	0.6460737412
5	0.6374883723
6	0.6291438523
7	0.6213570648
8	0.612908644
9	0.605061923
10	0.5971514184
11	0.5893415945
12	0.5822409143
13	0.5750073313
14	0.5682604057
15	0.5607088867
16	0.5536192337
17	0.5465823169
18	0.5403243966
19	0.5341251017
20	0.5277301754
21	0.5222072503
22	0.5162911961
23	0.510263898
24	0.5043422304
25	0.4989209566
26	0.4940872996
27	0.4892702431
28	0.4842974596
29	0.4796402477
30	0.4750588204
31	0.4706387982
32	0.466378427
33	0.4621855008
34	0.4579225246
35	0.4539802019
36	0.4494395548
37	0.4458002396
38	0.4418696937
39	0.4384321445
40	0.4347552506
41	0.4315514138
42	0.4278168735
43	0.424719952
44	0.4217746602
45	0.4180694021
46	0.414474612
47	0.410881629
48	0.4075139958
49	0.4047791521
50	0.4021516466
51	0.3992348326
52	0.3967138891
53	0.3937260427
54	0.3911805235
55	0.3885766852
56	0.3857727589
57	0.3833915511
58	0.3811286132
59	0.3785713656
60	0.3762085894
61	0.3742007282
62	0.3719344447
63	0.3700894479
64	0.3678409037
65	0.366131706
66	0.3640976555
67	0.3622424044
68	0.360599929
69	0.3588890737
70	0.3572386065
71	0.3550663343
72	0.3529416298
73	0.351157842
74	0.3491688303
75	0.3477502385
76	0.3459303941
77	0.34428975
78	0.3429730913
79	0.341703636
80	0.3399516971
81	0.3386558313
82	0.3374507779
83	0.3361849691
84	0.3348255507
85	0.333551301
86	0.3321075112
87	0.3309106402
88	0.3298608131
89	0.3288566668
90	0.327861868
91	0.326496577
92	0.3251267221
93	0.3241262476
94	0.3230210667
95	0.3219304174
96	0.3207854114
97	0.3195440433
98	0.3187177034
99	0.3178040809
100	0.3168442717
101	0.3156843688
102	0.3147437277
103	0.3139333628
104	0.3131877337
105	0.3125066981
106	0.3117734847
107	0.3110534936
108	0.3103736861
109	0.3093924234
110	0.3086513753
111	0.3080147166
112	0.3072575344
113	0.3065653844
114	0.3058476364
115	0.3052250398
116	0.3043245069
117	0.3036563283
118	0.3031247521
119	0.3023443859
120	0.3018440746
121	0.3011421557
122	0.3003694649
123	0.2997621334
124	0.2991585281
125	0.2984194952
126	0.2979350025
127	0.2973040664
128	0.296683641
129	0.2962702992
130	0.2958103532
131	0.2953618979
132	0.2949501863
133	0.2944611372
134	0.2939521307
135	0.2935154317
136	0.2930981465
137	0.2926479429
138	0.2920133166
139	0.2915433899
140	0.2911752241
141	0.2908247462
142	0.2904227833
143	0.2900621092
144	0.2897085166
145	0.2891880462
146	0.2887843374
147	0.2884367188
148	0.2879688296
149	0.2876678923
150	0.2872488273
151	0.2868496951
152	0.286558097
153	0.2861244085
154	0.2857116026
