iter	Passed	Remaining
0	72	393183
1	133	362899
2	185	335941
3	237	322800
4	291	317063
5	342	310463
6	404	313954
7	461	313715
8	512	309351
9	566	307809
10	616	304772
11	664	300949
12	713	298116
13	769	298604
14	821	297240
15	870	295437
16	921	294155
17	969	292446
18	1020	291375
19	1070	290308
20	1128	291383
21	1181	291133
22	1238	291852
23	1291	291714
24	1344	291444
25	1394	290591
26	1443	289711
27	1501	290429
28	1557	290944
29	1614	291450
30	1656	289346
31	1702	287931
32	1762	289004
33	1807	287592
34	1854	286700
35	1906	286519
36	1962	286829
37	2020	287546
38	2072	287269
39	2128	287629
40	2178	287079
41	2224	286208
42	2278	286252
43	2335	286672
44	2394	287312
45	2459	288654
46	2509	288246
47	2560	287939
48	2622	288777
49	2673	288451
50	2723	288071
51	2774	287780
52	2830	287935
53	2888	288364
54	2944	288569
55	2998	288591
56	3052	288563
57	3111	289023
58	3166	289046
59	3219	288941
60	3281	289646
61	3330	289152
62	3379	288738
63	3432	288570
64	3481	288157
65	3530	287761
66	3576	287103
67	3638	287747
68	3689	287460
69	3751	288026
70	3801	287700
71	3856	287806
72	3915	288138
73	3977	288709
74	4038	289146
75	4084	288576
76	4144	288923
77	4200	289003
78	4252	288830
79	4305	288751
80	4363	288979
81	4416	288857
82	4472	288961
83	4527	288963
84	4594	289693
85	4654	290025
86	4712	290220
87	4768	290258
88	4821	290143
89	4879	290316
90	4932	290195
91	4987	290192
92	5043	290230
93	5116	291237
94	5172	291292
95	5234	291646
96	5284	291330
97	5329	290787
98	5393	291274
99	5455	291577
100	5523	292246
101	5579	292283
102	5655	293325
103	5723	293914
104	5780	293989
105	5830	293681
106	5885	293596
107	5953	294206
108	6018	294651
109	6079	294848
110	6123	294276
111	6172	293887
112	6234	294180
113	6301	294658
114	6359	294732
115	6426	295216
116	6492	295651
117	6555	295925
118	6622	296406
119	6694	297052
120	6750	297032
121	6803	296862
122	6863	296982
123	6922	297040
124	6988	297446
125	7048	297534
126	7106	297572
127	7169	297825
128	7236	298193
129	7300	298459
130	7371	299015
131	7433	299214
132	7507	299836
133	7567	299913
134	7626	299982
135	7688	300134
136	7748	300218
137	7821	300768
138	7879	300794
139	7949	301215
140	8019	301683
141	8077	301659
142	8140	301814
143	8200	301878
144	8263	302055
145	8323	302100
146	8383	302136
147	8450	302462
148	8515	302659
149	8585	303055
150	8648	303196
151	8707	303223
152	8778	303634
153	8846	303955
154	8907	303992
155	8968	304062
156	9029	304122
157	9091	304210
158	9158	304482
159	9228	304822
160	9295	305082
161	9368	305509
162	9433	305698
163	9493	305717
164	9564	306072
165	9642	306636
166	9712	306970
167	9781	307237
168	9837	307122
169	9901	307224
170	9964	307319
171	10027	307427
172	10103	307906
173	10185	308553
174	10255	308851
175	10318	308904
176	10390	309257
177	10460	309514
178	10523	309577
179	10590	309776
180	10652	309814
181	10720	310006
182	10779	309954
183	10857	310430
184	10917	310400
185	10991	310789
186	11052	310781
187	11110	310676
188	11180	310921
189	11244	310995
190	11317	311313
191	11390	311631
192	11459	311828
193	11521	311864
194	11597	312248
195	11662	312333
196	11730	312495
197	11799	312682
198	11864	312756
199	11918	312569
200	11988	312784
201	12067	313226
202	12132	313302
203	12205	313574
204	12274	313748
205	12331	313622
206	12396	313689
207	12455	313614
208	12515	313539
209	12578	313552
210	12639	313521
211	12705	313619
212	12773	313772
213	12844	313958
214	12915	314183
215	12986	314372
216	13041	314200
217	13108	314305
218	13167	314227
219	13241	314473
220	13317	314789
