iter	Passed	Remaining
0	71	387352
1	139	379391
2	197	358446
3	260	355007
4	319	347828
5	374	339394
6	437	339567
7	492	334550
8	547	330482
9	602	327439
10	662	327337
11	717	324723
12	777	324855
13	836	324378
14	888	321703
15	949	322122
16	1000	319592
17	1056	318424
18	1114	318287
19	1166	316385
20	1225	316610
21	1283	316342
22	1336	315051
23	1383	312413
24	1435	311287
25	1493	311182
26	1546	310422
27	1592	308007
28	1645	307230
29	1700	307016
30	1750	305645
31	1800	304528
32	1853	303894
33	1902	302839
34	1957	302628
35	2020	303594
36	2073	303050
37	2124	302289
38	2173	301243
39	2227	301026
40	2281	300773
41	2334	300334
42	2389	300154
43	2450	300796
44	2503	300369
45	2550	299363
46	2605	299291
47	2654	298413
48	2708	298237
49	2754	297214
50	2806	296792
51	2863	296944
52	2910	296057
53	2970	296524
54	3019	295869
55	3066	295140
56	3116	294631
57	3176	295039
58	3229	294856
59	3287	295094
60	3343	295135
61	3393	294589
62	3449	294658
63	3501	294430
64	3551	293942
65	3600	293477
66	3658	293637
67	3715	293803
68	3769	293697
69	3822	293491
70	3875	293357
71	3937	293801
72	4003	294620
73	4065	295045
74	4110	294293
75	4166	294322
76	4218	294055
77	4275	294159
78	4334	294394
79	4394	294735
80	4459	295297
81	4519	295614
82	4569	295229
83	4632	295631
84	4688	295669
85	4745	295684
86	4808	296144
87	4860	295901
88	4919	296035
89	4980	296338
90	5033	296122
91	5093	296338
92	5146	296173
93	5202	296166
94	5258	296153
95	5318	296314
96	5378	296543
97	5436	296603
98	5496	296790
99	5560	297191
100	5620	297398
101	5677	297390
102	5729	297134
103	5786	297183
104	5844	297222
105	5912	297814
106	5968	297759
107	6031	298034
108	6085	297895
109	6141	297875
110	6213	298599
111	6275	298799
112	6336	298992
113	6403	299427
114	6476	300156
115	6533	300161
116	6601	300607
117	6651	300297
118	6716	300602
119	6786	301147
120	6848	301350
121	6914	301671
122	6975	301830
123	7039	302059
124	7102	302287
125	7178	303024
126	7259	303983
127	7320	304095
128	7392	304632
129	7441	304237
130	7499	304209
131	7557	304191
132	7631	304784
133	7700	305208
134	7759	305201
135	7826	305529
136	7892	305804
137	7962	306224
138	8027	306446
139	8094	306717
140	8163	307099
141	8224	307141
142	8292	307453
143	8369	308086
144	8438	308430
145	8501	308544
146	8571	308920
147	8639	309217
148	8710	309592
149	8769	309579
150	8821	309295
151	8890	309575
152	8955	309760
153	9023	310014
154	9094	310401
155	9155	310396
156	9225	310734
157	9295	311047
158	9360	311187
159	9427	311391
160	9488	311420
161	9550	311463
162	9614	311545
163	9673	311513
164	9735	311536
165	9801	311683
166	9867	311850
167	9938	312173
168	10000	312210
169	10070	312493
170	10136	312623
171	10198	312646
172	10268	312910
173	10340	313246
174	10404	313316
175	10475	313617
176	10548	313937
177	10623	314337
178	10694	314615
179	10759	314712
180	10832	315044
181	10907	315418
182	10982	315802
183	11052	316007
184	11117	316098
185	11191	316426
186	11258	316572
187	11326	316727
188	11391	316780
189	11466	317134
190	11536	317338
191	11603	317474
192	11674	317701
193	11746	317945
194	11808	317913
195	11885	318294
196	11951	318372
197	12022	318606
198	12093	318807
199	12164	319011
200	12232	319148
201	12295	319126
202	12354	319019
203	12428	319306
204	12501	319542
205	12566	319601
206	12633	319682
