iter	Logloss
0	0.6834440771
1	0.6734954994
2	0.6644000856
3	0.655308717
4	0.6463173348
5	0.637511478
6	0.6285259902
7	0.6201668589
8	0.612747772
9	0.6049727926
10	0.597148467
11	0.5893485158
12	0.581433225
13	0.5743667561
14	0.5667561375
15	0.5605139951
16	0.553747096
17	0.5474866609
18	0.5414416944
19	0.53516674
20	0.5291041872
21	0.5234976397
22	0.5176362616
23	0.5119175986
24	0.5065566166
25	0.50115654
26	0.4954718635
27	0.490561064
28	0.4858945346
29	0.4813090204
30	0.4769659068
31	0.4727652628
32	0.4684156734
33	0.4644240188
34	0.4605983595
35	0.4566860689
36	0.4528051603
37	0.4483585748
38	0.4448227601
39	0.4413023154
40	0.4374922384
41	0.4337391724
42	0.4305405697
43	0.4270283544
44	0.423413357
45	0.4202343891
46	0.4170309996
47	0.4142093815
48	0.4113191148
49	0.4085440928
50	0.405674833
51	0.4023490357
52	0.3996872364
53	0.3971242424
54	0.3947053625
55	0.391706046
56	0.3888968753
57	0.3861514029
58	0.3839346175
59	0.3812953329
60	0.3786523179
61	0.3762892191
62	0.3740848989
63	0.3721664269
64	0.3702837498
65	0.3683120229
66	0.3666079932
67	0.3644563127
68	0.362780388
69	0.3606899012
70	0.3585072578
71	0.3569366303
72	0.3549276847
73	0.3531420512
74	0.3514974271
75	0.349625876
76	0.3481387108
77	0.3462759832
78	0.3449878961
79	0.3436789096
80	0.3423830334
81	0.3408197138
82	0.3395529709
83	0.3383885037
84	0.3367802884
85	0.3354160818
86	0.3342029306
87	0.3327037609
88	0.3315260708
89	0.3304747807
90	0.3290504576
91	0.3280727993
92	0.3269310903
93	0.3256117672
94	0.3245285704
95	0.3236406004
96	0.3225212922
97	0.3215911435
98	0.3205032974
99	0.319547004
100	0.3186296993
101	0.3177282437
102	0.3169192535
103	0.3161268619
104	0.3153525471
105	0.3145267955
106	0.3137686542
107	0.3130001749
108	0.3120609692
109	0.3112481522
110	0.3104822236
111	0.309797497
112	0.3091504763
113	0.3084965674
114	0.3077335163
115	0.306900546
116	0.3062157587
117	0.305352431
118	0.304425127
119	0.3038816989
120	0.3033238544
121	0.3028458415
122	0.302260128
123	0.3017158028
124	0.3011686623
125	0.3003714495
126	0.2996805502
127	0.2991525205
128	0.2986594806
129	0.2979891419
130	0.2974536125
131	0.2969309151
132	0.2965074442
133	0.2960442155
134	0.2954292647
135	0.2949999762
136	0.294610749
137	0.2940577551
138	0.2935530013
139	0.2931072169
140	0.2927166812
141	0.2920619427
142	0.2915016026
143	0.2911037498
144	0.2906914791
145	0.2902897228
146	0.2899238005
147	0.2896065116
148	0.2890144811
149	0.2885973282
150	0.2881762373
151	0.2877806009
152	0.2875114369
153	0.2871894251
154	0.2866827631
155	0.2862401463
156	0.2858227101
157	0.2855251146
158	0.2851740844
159	0.2848630395
