iter	Logloss
0	0.6827566387
1	0.6731976612
2	0.6631452388
3	0.6538262498
4	0.6447497398
5	0.6358330136
6	0.6274730765
7	0.6189251412
8	0.6110291575
9	0.6025594251
10	0.5950818888
11	0.5877758099
12	0.5805090943
13	0.5736680334
14	0.5669983845
15	0.5606131092
16	0.5537643538
17	0.5471696303
18	0.5410519604
19	0.5348633469
20	0.5288878279
21	0.5232874086
22	0.517002626
23	0.5116005935
24	0.5058693133
25	0.5011191557
26	0.4955777136
27	0.4902764024
28	0.48524698
29	0.4807260845
30	0.4753751292
31	0.4712018326
32	0.466451139
33	0.4622080145
34	0.4580157112
35	0.4542722533
36	0.4507285054
37	0.4463366905
38	0.4423172238
39	0.4386853491
40	0.4348146968
41	0.4314165922
42	0.4277319578
43	0.4244976921
44	0.4214267536
45	0.4180644742
46	0.4145397343
47	0.4117375539
48	0.408760394
49	0.4058924192
50	0.4030104678
51	0.4004230214
52	0.3978504199
53	0.3948308377
54	0.3921711717
55	0.389366122
56	0.3867149568
57	0.3842293186
58	0.3819365909
59	0.379785594
60	0.377120802
61	0.3749188113
62	0.3729116816
63	0.3708555316
64	0.3689461774
65	0.3670625332
66	0.3648739806
67	0.3631499895
68	0.3613879166
69	0.3597689285
70	0.3578103152
71	0.3559422311
72	0.3542789375
73	0.3527033016
74	0.3511987034
75	0.349443106
76	0.3475364409
77	0.3460789991
78	0.3445078409
79	0.3430855672
80	0.3413823269
81	0.3400492204
82	0.3385639587
83	0.3372548198
84	0.3360982603
85	0.3346830106
86	0.3335326571
87	0.3324330546
88	0.3310985317
89	0.3296809474
90	0.328497423
91	0.3274730451
92	0.3261863874
93	0.3252086438
94	0.3242282451
95	0.3230459551
96	0.3220610901
97	0.3208452169
98	0.3199212036
99	0.3188344501
100	0.3180089514
101	0.3170744079
102	0.3161888241
103	0.3154149766
104	0.3146729056
105	0.3138162248
106	0.3131221193
107	0.3123919813
108	0.311685678
109	0.311009719
110	0.3102015152
111	0.3095809045
112	0.3086597349
113	0.3080058028
114	0.3073678379
115	0.3066854467
116	0.3059755715
117	0.3054274229
118	0.3048222829
119	0.3040514064
120	0.3035601003
121	0.3029764899
122	0.3023538363
123	0.301573261
124	0.3010748944
125	0.3004490541
126	0.29966827
127	0.298901816
128	0.2984425931
129	0.2979352976
130	0.2974835366
131	0.2967500606
132	0.2962107866
133	0.2956040619
134	0.29520682
135	0.2945976609
136	0.2941723241
137	0.293574168
138	0.2931229418
139	0.2927177665
140	0.2923014657
141	0.2919906598
142	0.2914718255
143	0.2910192738
144	0.2906094939
145	0.2902348446
146	0.2899176333
147	0.2895268369
148	0.2889895681
149	0.2887105503
150	0.2883966419
151	0.2881043706
152	0.2877621625
153	0.2874284511
154	0.2871100234
155	0.2865935114
156	0.2862693969
157	0.2859887605
158	0.2856864703
159	0.2853917012
160	0.2849867856
161	0.2846615393
162	0.2843837592
163	0.2841209869
164	0.2838595884
165	0.2835310482
166	0.2832609697
167	0.2828985968
168	0.2826692135
169	0.2822335133
170	0.2818626406
171	0.2814552843
172	0.2812027781
173	0.2808455422
174	0.2805113723
175	0.2802655749
176	0.2800429701
177	0.2798627668
178	0.2795724911
179	0.279317735
180	0.2789627139
181	0.278769053
182	0.2785907009
183	0.2783779141
184	0.2782066344
185	0.2779884285
186	0.2778226568
187	0.2776316735
188	0.2774456183
189	0.2771998335
190	0.2769487101
191	0.2766538245
192	0.276455154
193	0.2762709616
194	0.276079682
195	0.2757773482
196	0.2756369543
197	0.2754989866
198	0.2753079188
199	0.2751510692
200	0.2749034641
201	0.2747287533
202	0.2745716186
203	0.2743812303
204	0.2742488438
205	0.2740500811
206	0.2738870939
207	0.2737361297
208	0.2736140356
209	0.2734534319
210	0.2732610989
211	0.2731070396
212	0.2729819528
213	0.272785911
214	0.2726666351
215	0.2725629876
216	0.2724290702
217	0.2723039031
218	0.2720558172
219	0.2719052395
220	0.2717702515
221	0.2715967254
222	0.2714102044
223	0.2711578849
224	0.2710314337
225	0.2708281567
226	0.2706869871
227	0.2705638783
228	0.2704417514
229	0.2702685276
230	0.2700888423
231	0.2699908017
232	0.2698144422
233	0.2696773051
234	0.2695263875
235	0.2694286971
236	0.2693104283
237	0.2692176539
238	0.2691344349
239	0.2690308047
240	0.268939284
241	0.2688099174
242	0.2687338438
243	0.2685011424
244	0.2684293066
245	0.2683322043
246	0.2682454177
247	0.2681700601
248	0.2680459705
249	0.2679697096
250	0.2678916573
251	0.267824719
252	0.2676916846
253	0.2676038125
254	0.2675259377
255	0.2674146903
256	0.2673301371
257	0.2672532959
258	0.2671403185
259	0.2670286354
260	0.2669586226
261	0.2668578839
262	0.2667218565
