iter	Logloss
0	0.6837855161
1	0.6741389166
2	0.6646863355
3	0.6546334902
4	0.6449770353
5	0.6360493547
6	0.6276229165
7	0.619507085
8	0.611179653
9	0.6034107778
10	0.59573391
11	0.5883029789
12	0.5807938571
13	0.574083407
14	0.5672819987
15	0.5598625118
16	0.5530229592
17	0.5464588039
18	0.5396193174
19	0.5334396457
20	0.5273303663
21	0.5211703931
22	0.5155003596
23	0.5101956643
24	0.5049831203
25	0.4997179381
26	0.4948365813
27	0.4897643173
28	0.4846570313
29	0.4798572549
30	0.4748055729
31	0.4704519465
32	0.4659295271
33	0.4617304002
34	0.4569423597
35	0.4524533676
36	0.4485697702
37	0.4450241486
38	0.4411686618
39	0.4377396383
40	0.4342800811
41	0.4308959486
42	0.4276828733
43	0.4238865376
44	0.420757408
45	0.4175097717
46	0.4140084917
47	0.4105689355
48	0.4076407412
49	0.4048629548
50	0.4021293745
51	0.3989914421
52	0.3964784981
53	0.393894883
54	0.3909330758
55	0.3884777799
56	0.3855832462
57	0.3833686384
58	0.3808790027
59	0.3784132129
60	0.3758145025
61	0.3734360995
62	0.3709238681
63	0.3685496325
64	0.3661868255
65	0.3642276774
66	0.3622932946
67	0.3603271073
68	0.3586258787
69	0.35696996
70	0.3554108836
71	0.3537116871
72	0.3521512906
73	0.3505945299
74	0.349106105
75	0.3475284833
76	0.3460827623
77	0.3446912008
78	0.3429626562
79	0.3416530986
80	0.3402641219
81	0.3389706308
82	0.3377815921
83	0.3366301717
84	0.3353533963
85	0.3338897337
86	0.3326205393
87	0.3312367656
88	0.3300764323
89	0.3285875752
90	0.327447108
91	0.3263451314
92	0.3251685826
93	0.3242030506
94	0.3232978337
95	0.3221791402
96	0.3212314444
97	0.3202989383
98	0.3194461751
99	0.3186326062
100	0.3178633794
101	0.3167597294
102	0.3160173773
103	0.3151378088
104	0.3141113512
105	0.3133777033
106	0.3126133132
107	0.3118993093
108	0.310938968
109	0.3099944814
110	0.309230698
111	0.30859281
112	0.3079483354
113	0.307064466
114	0.3064831055
115	0.3058890136
116	0.3052109781
117	0.30440116
118	0.3037432137
119	0.3031719852
120	0.3025267824
121	0.3019441503
122	0.3013950969
123	0.300728272
124	0.3000310035
125	0.2993885184
126	0.2988840544
127	0.2981574453
128	0.2976591584
129	0.297189578
130	0.29674337
131	0.2961188822
132	0.295708792
133	0.2952867816
134	0.2946605286
135	0.2941635114
136	0.293547857
137	0.2930768859
138	0.292712584
139	0.2922595177
140	0.2917243868
141	0.291166513
142	0.2907822433
143	0.2904015942
144	0.2899367591
145	0.2896180058
146	0.2891294766
147	0.2888150272
148	0.2883819279
149	0.2880116486
150	0.2875491466
151	0.2870220093
152	0.28670212
153	0.2864011037
154	0.2859165222
155	0.2856234744
156	0.2852987591
157	0.285017545
158	0.2847517961
159	0.2844910663
160	0.2842146208
161	0.2839436075
162	0.2835043692
163	0.2830590052
164	0.2827371244
165	0.2823508897
166	0.282103329
167	0.2818313335
168	0.2814398991
169	0.2811631307
170	0.2809091909
171	0.2805259914
172	0.2802914463
173	0.2800696203
174	0.2798659974
175	0.2795322263
176	0.2793233073
177	0.2791195915
178	0.2788857937
179	0.2786165005
180	0.2784430855
181	0.2782434319
182	0.2779047653
183	0.2777032905
184	0.2773817895
185	0.277193481
186	0.2770148499
187	0.2767444558
188	0.2765741962
189	0.2763932129
190	0.2761041264
191	0.2758415691
192	0.2755661805
193	0.2753923809
194	0.2752216661
195	0.2750054557
196	0.2747712363
197	0.2745971718
198	0.2743479249
199	0.2741864375
200	0.274033114
201	0.2738820768
202	0.2736993136
203	0.2734766959
204	0.2732381055
205	0.2730986428
206	0.2729038589
207	0.2727693739
208	0.2726328519
209	0.2724746656
210	0.2723347594
211	0.2721885248
212	0.2719966923
213	0.2718517647
214	0.2717268006
215	0.2715927843
216	0.2714709499
217	0.2713484485
218	0.2712077672
219	0.2711066868
220	0.27091074
221	0.2707383462
222	0.270549176
223	0.2704198671
224	0.2702533837
225	0.2700900856
226	0.269937784
227	0.2698459496
228	0.2696486204
229	0.2694903973
230	0.2693812997
231	0.269219781
232	0.2690567628
233	0.2689695303
234	0.2688647138
235	0.2687604815
236	0.2686536995
237	0.2685463934
238	0.2684576308
239	0.2682854983
240	0.2681837378
241	0.2680500935
242	0.2679556147
243	0.2678654263
244	0.2677722981
245	0.2676552346
246	0.2675493977
247	0.2674692941
248	0.2673908233
249	0.2672998156
250	0.2671578096
251	0.2669998071
252	0.2669156509
253	0.2668115996
254	0.266745559
255	0.2666644393
256	0.26651669
257	0.2663740439
258	0.2663003501
259	0.2662203739
260	0.2661061693
261	0.2660424529
262	0.2659561085
263	0.2658509411
264	0.2657843063
265	0.2656660432
266	0.2655969613
267	0.2655149011
268	0.2654419448
269	0.2653608372
270	0.2652407498
271	0.2651731831
272	0.2650866735
273	0.2650255259
274	0.2649579512
275	0.2648804293
276	0.2648199841
277	0.2647527874
278	0.2646939294
279	0.2646224341
280	0.2645361209
281	0.2644522276
282	0.2643936276
283	0.264294777
284	0.264219674
285	0.26412708
286	0.2640654314
287	0.2639973263
288	0.2639125891
289	0.2638544265
290	0.2637454507
291	0.2636815811
292	0.2636186382
293	0.2635458017
294	0.2634770116
295	0.2634095304
296	0.2633354618
297	0.2632398309
298	0.2630937615
299	0.2630277619
300	0.262963317
301	0.2628802708
302	0.2628015928
303	0.2627557783
304	0.2627142678
305	0.262658174
306	0.2626125563
307	0.2625722412
308	0.2625008794
309	0.2624171852
310	0.2623131549
311	0.2622586575
312	0.2622054096
313	0.2621328267
314	0.2620922781
315	0.2620334015
316	0.2619876285
317	0.2619270205
318	0.2618965226
319	0.2617948965
320	0.261749798
321	0.2616680757
322	0.261587752
323	0.2615371457
324	0.2614586468
325	0.2614172313
326	0.2613664039
327	0.2613093251
328	0.2612566604
329	0.2611892893
330	0.2611159268
331	0.261075438
332	0.2610211202
333	0.2609819314
334	0.2609436091
335	0.260900499
336	0.2608550571
337	0.2607918699
338	0.2607457703
339	0.2606718642
340	0.2606012771
341	0.2605633079
342	0.2605281198
343	0.2604927843
344	0.2604228638
345	0.2603868621
346	0.2603558938
347	0.2603157542
348	0.2602589281
349	0.260215626
350	0.2601826332
351	0.2601284268
352	0.260083795
353	0.2600319873
354	0.2599852075
355	0.2599229039
356	0.2598759258
357	0.2598487589
358	0.259817504
359	0.259783351
360	0.2597277832
361	0.259658693
362	0.2596240543
363	0.2595946722
364	0.2595466334
365	0.259526393
366	0.2594952328
367	0.2594369387
368	0.2594060347
369	0.2593707359
370	0.2593185739
371	0.2592760759
372	0.2592322631
373	0.2591645308
374	0.2591251427
375	0.2590981259
376	0.2590079723
377	0.2589664949
378	0.2589114409
379	0.2588678734
380	0.2588280774
381	0.2587742468
382	0.2587453948
383	0.2587082461
384	0.2586571772
385	0.2586180638
386	0.2585579037
387	0.2585390394
388	0.2585171224
389	0.2584851962
390	0.258446762
391	0.2584186669
392	0.2583911399
393	0.2583642126
394	0.2583314359
395	0.2582947648
396	0.2582614885
397	0.2582190514
398	0.2581984062
399	0.2581708302
400	0.2581434136
401	0.2581239394
402	0.2580865156
403	0.2580498184
404	0.2580136084
405	0.257981858
406	0.2579633385
407	0.257938944
408	0.2579217696
409	0.2578707142
410	0.2578466432
411	0.2578235519
412	0.2577930597
413	0.2577303951
414	0.2577052493
415	0.2576787224
416	0.2576532831
417	0.2576293766
418	0.2575962094
419	0.2575641659
420	0.2575373912
421	0.2575058999
422	0.2574787636
