iter	Logloss
0	0.683085547
1	0.6725936314
2	0.6634651342
3	0.6544248496
4	0.6459428398
5	0.6369706987
6	0.6285993569
7	0.6203794575
8	0.6119401754
9	0.6041439603
10	0.596357029
11	0.5893134418
12	0.5811242014
13	0.574046055
14	0.5672794579
15	0.5606961062
16	0.5536068767
17	0.5471773126
18	0.5406977763
19	0.5344833082
20	0.5286101924
21	0.5224102994
22	0.5171783797
23	0.5117011601
24	0.5066572831
25	0.5017297663
26	0.4959915148
27	0.491105713
28	0.4863710776
29	0.4820574523
30	0.4767242874
31	0.4719407209
32	0.4675352918
33	0.4635475096
34	0.4590684756
35	0.4551744307
36	0.4506595626
37	0.4468996181
38	0.4435063983
39	0.4392964218
40	0.4358415073
41	0.4324788213
42	0.4293190024
43	0.4260100758
44	0.4222083359
45	0.4193842402
46	0.4160907802
47	0.4132710626
48	0.4104070889
49	0.4070089049
50	0.4041380437
51	0.4012207049
52	0.3984875988
53	0.3956906098
54	0.3928342263
55	0.3901798835
56	0.3877256079
57	0.3855823325
58	0.3831595735
59	0.3805972515
60	0.3785383755
61	0.3759617761
62	0.3735762221
63	0.3712473184
64	0.3694379978
65	0.3673319256
66	0.3655668988
67	0.3633101698
68	0.3611593005
69	0.3589610621
70	0.3573417749
71	0.355312646
72	0.3535266601
73	0.3516818358
74	0.3498101596
75	0.3479276965
76	0.3464228431
77	0.3450408953
78	0.3433923861
79	0.3420945113
80	0.3403805288
81	0.3391212059
82	0.337899476
83	0.3364978926
84	0.3352900692
85	0.3340938186
86	0.3325734717
87	0.331019198
88	0.3295589052
89	0.3285035861
90	0.3271257785
91	0.3261593021
92	0.3250506393
93	0.3241136907
94	0.3231726849
95	0.3222393101
96	0.3214311878
97	0.3206206457
98	0.3198051806
99	0.318891113
100	0.3177624064
101	0.3169574556
102	0.3161874923
103	0.3151779795
104	0.3143598431
105	0.3135416594
106	0.3127647358
107	0.3120042191
108	0.3112796811
109	0.3105333704
110	0.3096475147
111	0.3090004088
112	0.3080369969
113	0.3073294603
114	0.3066829484
115	0.3057807764
116	0.3050977248
117	0.3042497184
118	0.3035976687
119	0.3030023797
120	0.3024551252
121	0.3018939899
122	0.3012467883
123	0.3004567575
124	0.2999351467
125	0.2992175236
126	0.2985018454
127	0.2979997207
128	0.2974507042
129	0.296788631
130	0.296141768
131	0.2955294029
132	0.2949851013
133	0.2945045836
134	0.2940847021
135	0.2936915465
136	0.2932683899
137	0.2926999574
138	0.292305533
139	0.2916871787
140	0.2913066847
141	0.2907637002
142	0.2901925595
143	0.2898691148
144	0.2895020044
145	0.2889969857
146	0.288646251
147	0.2882556083
148	0.287749683
149	0.2874093754
150	0.2870826225
151	0.286712431
152	0.2863079926
153	0.2860158622
154	0.2856694297
155	0.2852970606
156	0.2849870649
157	0.2847129602
158	0.284421799
159	0.284083182
160	0.283809219
161	0.2834518521
162	0.2830891419
163	0.2827040303
164	0.2823311297
165	0.2820555447
166	0.2818065653
167	0.2815766045
168	0.2813084746
169	0.281064883
170	0.2807156608
171	0.2804981658
172	0.2801860003
173	0.279846892
174	0.279636149
175	0.2794204116
176	0.279187017
177	0.2789726422
178	0.2787452287
179	0.2785418394
180	0.278285534
181	0.2780873366
182	0.2779021905
183	0.2776258796
184	0.2774142856
185	0.2770713431
186	0.2768212819
187	0.2766135809
188	0.276451447
189	0.2762611109
190	0.2760788632
191	0.2758089798
192	0.2755787495
193	0.2753929305
194	0.2751009714
195	0.274936342
196	0.2746765801
197	0.2744560489
198	0.2742488459
199	0.2741099063
200	0.2738173926
201	0.2736527503
