iter	MAE
353	0.04099590753
354	0.04097963854
355	0.04096528748
356	0.04095161205
357	0.04093461697
358	0.04089155973
359	0.04087129394
360	0.04085493305
361	0.04085080864
362	0.04083686341
363	0.04080298741
364	0.0407400823
365	0.04073192973
366	0.04072827728
367	0.04072275329
368	0.04071474236
369	0.04069576159
370	0.04066807613
371	0.04064965076
372	0.04062757876
373	0.04060582455
374	0.04059395568
375	0.04057424314
376	0.04056915248
377	0.04056120856
378	0.04054225979
379	0.04052727475
380	0.04052266979
381	0.040506652
382	0.04049454739
383	0.04049282833
384	0.04047913954
385	0.04043055412
386	0.04041948281
387	0.04041605781
388	0.04040738116
389	0.04037850024
390	0.04037653285
391	0.04036888099
392	0.0403622574
393	0.04035147515
394	0.04033805443
395	0.04032999093
396	0.04029872502
397	0.04026721776
398	0.04025466979
399	0.04022664771
400	0.04020949098
401	0.04018541158
402	0.04017417666
403	0.04014473093
404	0.04009891565
405	0.04008327514
406	0.0400784655
407	0.04004104007
408	0.0400270481
409	0.04002397068
410	0.04001637698
411	0.03999581507
412	0.03993518141
413	0.0399246387
414	0.03988208739
415	0.03987637621
416	0.03982584332
417	0.03981778099
418	0.03975477871
419	0.03970054935
420	0.03967126469
421	0.03963975448
422	0.03963524795
423	0.03959101307
424	0.03957939066
425	0.03955905035
426	0.03955180848
427	0.03954186423
428	0.03950140848
429	0.03947099217
430	0.03945646141
431	0.03945270586
432	0.03944453267
433	0.03942085271
434	0.03940128609
435	0.03933473431
436	0.03933344344
437	0.03931213099
438	0.03929385864
439	0.03928511084
440	0.03923627703
441	0.03923112958
442	0.03921309945
443	0.03920418553
444	0.03920308944
445	0.03917442219
446	0.03916249556
447	0.03916206413
448	0.03915012743
449	0.0391112297
450	0.03910853929
451	0.03908906475
452	0.0390757845
453	0.03905580943
454	0.03903034315
455	0.03901046478
456	0.03900892295
457	0.03899620148
458	0.03898550314
459	0.03897397551
460	0.03894349271
461	0.03890967903
462	0.03889905624
463	0.03889478366
464	0.03886261064
465	0.03885425682
466	0.03882604457
467	0.03880484261
468	0.03878635305
469	0.03877823678
470	0.03876936099
471	0.03875948274
472	0.03874574367
473	0.03872980978
474	0.038716715
475	0.03866865462
476	0.03866475918
477	0.03865770277
478	0.03864199893
479	0.03862657883
480	0.0386114158
481	0.03860081039
482	0.03859787863
483	0.03856042288
484	0.03854526406
485	0.03852060377
486	0.0385029919
487	0.0384989591
488	0.03847009229
489	0.03845826942
490	0.03844812764
491	0.03843009436
492	0.03841528477
493	0.03840119525
494	0.03838491831
495	0.03836915927
496	0.03836417841
497	0.03834900358
498	0.03833949686
499	0.03833308936
500	0.03830302147
501	0.03828114349
502	0.03825819185
503	0.03825394465
504	0.03825093901
505	0.03823575274
506	0.0382180596
507	0.03819247258
508	0.03817329582
509	0.03816730146
510	0.03816599075
511	0.03816341976
512	0.03815349663
513	0.03814223781
514	0.03811545162
515	0.03811118844
516	0.03807458133
517	0.03806743384
518	0.03805851537
519	0.03804280463
520	0.03802931395
521	0.03798444822
522	0.03797079017
523	0.03796417021
524	0.03796007196
525	0.03793279437
526	0.03789142101
527	0.03786814849
528	0.0378521915
529	0.03784645051
530	0.03783689643
531	0.03781910963
532	0.03781622755
533	0.03780079949
534	0.03775864919
535	0.03775665942
536	0.03773857687
537	0.03772778452
538	0.03771711264
539	0.03771521204
540	0.03767574915
541	0.03766362226
542	0.0376520506
543	0.03764157149
544	0.03761477781
545	0.03760973627
546	0.03758509565
547	0.03755762831
548	0.03753649912
549	0.0375145194
550	0.03749826042
551	0.03747315204
552	0.03747200125
553	0.03745409531
554	0.03744228059
555	0.03741110557
556	0.03739480914
557	0.03738701496
558	0.03735024435
559	0.03732580152
560	0.03730990553
561	0.03728863761
562	0.03727072991
563	0.03726248167
564	0.03725638165
565	0.03724224758
566	0.03723586342
567	0.03721116335
568	0.03720079206
569	0.03719756296
570	0.03718054342
571	0.03717981444
572	0.03716706672
573	0.03715493434
574	0.03713898995
575	0.037135702
576	0.03708562865
577	0.03708482933
578	0.0370759926
579	0.0370462829
580	0.03704170678
581	0.03702001523
582	0.03700944723
583	0.03700214768
584	0.03698858532
585	0.03697026514
586	0.03696179731
587	0.03695323873
588	0.03694467242
589	0.03692486271
590	0.03689479256
591	0.03685593707
592	0.03684173072
593	0.03683147774
594	0.03682043129
595	0.03679386129
596	0.03678775128
597	0.03678500858
598	0.03678201173
599	0.03677330593
600	0.03675703675
601	0.03675277518
602	0.0367483779
603	0.03673676995
604	0.03671958649
605	0.03667863139
606	0.03667013987
607	0.0366645427
608	0.03665108433
609	0.03664959541
610	0.03664307964
611	0.03663145692
612	0.03662423363
613	0.03659919407
614	0.0365901571
615	0.03655329412
616	0.0365465023
617	0.03653684634
618	0.03650173997
619	0.03649912556
620	0.03647290239
621	0.0364656905
622	0.03646113644
623	0.0364554953
624	0.03645291451
625	0.03644758689
626	0.03641399818
627	0.03641234661
628	0.03640451286
629	0.03640241309
630	0.03640135273
631	0.03638627403
632	0.03638369448
633	0.03637940152
634	0.03637078385
635	0.03635393873
636	0.03634965216
637	0.0363284574
638	0.03632044149
639	0.03628770143
640	0.03625307267
641	0.03621873128
642	0.03620414006
643	0.03618333249
644	0.03616307133
645	0.03615741661
646	0.03615327242
647	0.03607577079
648	0.03605917201
649	0.03605759838
650	0.03602552738
651	0.03602347854
652	0.03601961786
653	0.03600906456
654	0.03599343241
655	0.03598920447
656	0.03596992795
657	0.03596663095
658	0.03594691373
659	0.03593892407
660	0.03593629731
661	0.03593326742
662	0.03591616088
663	0.03591183002
664	0.03590070404
665	0.03587738024
666	0.0358696789
667	0.0358547761
668	0.03583337619
669	0.03582398999
670	0.03582042241
671	0.03580772254
672	0.0358047971
673	0.03579623886
674	0.03579377473
675	0.03579245501
676	0.03577454863
677	0.03576085606
678	0.03574855684
679	0.03574371076
680	0.03572714102
681	0.03568645686
682	0.03566566678
683	0.03565670163
684	0.0356526258
685	0.0356488197
686	0.0356422534
687	0.03564161249
688	0.03562989896
689	0.03562130021
690	0.03559027797
691	0.03557790761
692	0.03555433054
693	0.03554378543
694	0.03552516158
695	0.03551275976
696	0.03550637285
697	0.03550554848
698	0.0355017848
699	0.03546290321
700	0.03541245125
701	0.03540757601
702	0.03540307337
703	0.03538772738
704	0.03537857321
705	0.03537064069
706	0.03534584802
707	0.03532635596
708	0.03531195226
709	0.035295242
710	0.03529040814
711	0.03527990102
712	0.03527813
713	0.03526206304
714	0.03524319401
715	0.03523988418
716	0.03523709665
717	0.03521762369
718	0.03520767177
719	0.03520440686
720	0.03520146996
721	0.03519791139
722	0.03518676066
723	0.03517894945
724	0.0351723916
725	0.03513948501
726	0.03513209339
727	0.03512829306
728	0.03512295605
729	0.03508947339
730	0.03508874479
731	0.035073039
732	0.03505633572
733	0.03504733341
734	0.03504180742
735	0.03503410554
736	0.0350218701
737	0.0350074724
738	0.03499945683
739	0.03498564959
740	0.03497896193
741	0.03496397174
742	0.03495884169
743	0.03493640591
744	0.03491435154
745	0.0348996479
746	0.03488484946
747	0.03487515364
748	0.03486469244
749	0.03485350082
750	0.03485118812
751	0.03483199948
752	0.03482215913
753	0.0347997455
754	0.03478164335
755	0.03478083523
756	0.03477023877
757	0.03474955208
758	0.03474602214
759	0.0347404499
760	0.03471809671
761	0.03470692349
762	0.03470476327
763	0.03469501019
764	0.03468194361
765	0.03467379778
766	0.03466328483
767	0.034655707
768	0.03465116302
769	0.03464495557
770	0.03463699748
771	0.03463222063
772	0.03463164141
773	0.03461301833
774	0.03459840823
775	0.03458456251
776	0.0345521559
777	0.03454602518
778	0.03451608907
779	0.03450634298
780	0.03450461133
781	0.03448865589
782	0.03448010637
783	0.03445775262
784	0.03442291573
785	0.0343852851
786	0.03438225697
787	0.03437558284
788	0.03437306713
789	0.03435873617
790	0.0343247674
791	0.03429808302
792	0.03429208092
793	0.03428961508
794	0.03426675855
795	0.03423444982
796	0.03422686661
797	0.0342200275
798	0.03421877255
799	0.03421452792
800	0.03419535174
801	0.03418570692
802	0.03418183379
803	0.03415378445
804	0.0341531209
805	0.03415033024
806	0.03413868139
807	0.03413091022
808	0.03412330701
809	0.034112658
810	0.03410869504
811	0.03409841401
812	0.03408692661
813	0.03406269147
814	0.0340540398
815	0.03405272289
816	0.03405017361
817	0.03404951171
818	0.03402759282
819	0.0340212361
820	0.03401153896
821	0.03400882426
822	0.03400270922
823	0.03399013211
824	0.03398767612
825	0.03398591215
826	0.03398122748
827	0.03397390546
828	0.0339652587
829	0.03396133156
830	0.03395254738
831	0.03394599555
832	0.03393806234
833	0.03391972831
834	0.03391621126
835	0.03390863903
836	0.03388137387
837	0.03387706985
838	0.03387438954
839	0.03387059091
840	0.03386513419
841	0.03385306984
842	0.03383428287
843	0.03382893731
844	0.03382555338
845	0.03378927603
846	0.03378270173
847	0.03377316726
848	0.03377264451
849	0.03376867679
850	0.03375967701
851	0.03374512175
852	0.03374022751
853	0.0337297237
854	0.03371919228
855	0.03369772486
856	0.03369668756
857	0.03367732613
858	0.03367554589
859	0.03365439888
860	0.03364692776
861	0.0336189926
862	0.0336126002
863	0.03360389403
864	0.03360346885
865	0.03359931007
866	0.03359539659
867	0.03359038884
868	0.03357143662
869	0.0335671028
870	0.03356341192
871	0.03355559382
872	0.03354973559
873	0.03354558725
874	0.03353656365
875	0.03353205603
876	0.03352827171
877	0.03351816707
878	0.03350840568
879	0.03349739487
880	0.03349638087
881	0.03348886808
882	0.0334880132
883	0.03348554597
884	0.03347988224
885	0.0334701486
886	0.03346974861
887	0.03346122748
888	0.03346016346
889	0.03345823772
890	0.03344471284
891	0.03344126377
892	0.03343341271
893	0.03342941304
894	0.03342649927
895	0.03342407224
896	0.03341167356
897	0.03340920276
898	0.03340314115
899	0.03339669503
900	0.03339158856
901	0.03339049985
902	0.03338461448
903	0.03338013617
904	0.03336486299
905	0.03336097155
906	0.03333769382
907	0.03333088643
908	0.03331379619
909	0.03329984395
910	0.03329592777
911	0.03329421134
912	0.03329270823
913	0.03327377134
914	0.03325723342
915	0.0332549476
916	0.03325030338
917	0.03324688818
918	0.03323470152
919	0.03323078286
920	0.03322925242
921	0.0332237292
922	0.03321380353
923	0.03316831219
924	0.03311486372
925	0.03311325864
926	0.03310192211
927	0.03307889626
928	0.03306926479
929	0.03306761661
930	0.0330599673
931	0.033058505
932	0.03305198059
933	0.03305113421
934	0.03304554672
935	0.0330422172
936	0.0330378632
937	0.03302811183
938	0.0330193942
939	0.03301572206
940	0.03301459586
941	0.03300723456
942	0.03300257032
943	0.03299918588
944	0.03299511352
945	0.0329850037
946	0.03296054819
947	0.03293349015
948	0.03293307753
949	0.03293092462
950	0.03292895543
951	0.03292172775
952	0.03291347733
953	0.03290171334
954	0.03288968041
955	0.03288169769
956	0.03287510945
957	0.03286136956
958	0.03285404051
959	0.03284406459
960	0.03281825528
961	0.03278836917
962	0.03278453846
963	0.03277817972
964	0.03277745251
965	0.0327766099
966	0.03276550228
967	0.0327651157
968	0.03275613154
969	0.03274988076
970	0.03273203084
971	0.03273020114
972	0.03272607611
973	0.03272177127
974	0.0327187794
975	0.03271692154
976	0.03270987412
977	0.03269610608
978	0.03269320549
979	0.03268656858
980	0.03267087681
981	0.0326648713
982	0.0326600413
983	0.0326466624
984	0.032631407
985	0.03262461765
986	0.03261406904
987	0.03260780024
988	0.03260603804
989	0.03259586344
990	0.03258430964
991	0.03258233393
992	0.03258032684
993	0.03256876921
994	0.03255881303
995	0.03254773082
996	0.03254444321
997	0.03254277235
998	0.03253624077
999	0.0325346066
1000	0.03252487112
1001	0.03252274448
1002	0.03252189588
1003	0.03251575888
1004	0.03251445771
1005	0.03250180561
1006	0.03250015305
1007	0.03249469013
1008	0.03248777191
1009	0.03247976374
1010	0.03247790935
1011	0.0324743153
1012	0.03245946732
1013	0.03244797902
1014	0.03244071876
1015	0.03243528095
1016	0.03243133092
1017	0.03242286095
1018	0.03240780381
1019	0.03239913135
1020	0.03239831515
1021	0.03239262211
1022	0.03238390044
1023	0.03236900687
1024	0.03236628531
1025	0.03236163876
1026	0.032356707
1027	0.03235540301
1028	0.03235238062
1029	0.03234212138
1030	0.03233031119
1031	0.03232539186
1032	0.03230603776
1033	0.03230515775
1034	0.03230326221
1035	0.03230189086
1036	0.03228267114
1037	0.03227481052
1038	0.0322720527
1039	0.03226782215
1040	0.03226702693
1041	0.03226091739
1042	0.03225643068
1043	0.0322547179
1044	0.03222830906
1045	0.03222670185
1046	0.03222347127
1047	0.03222112009
1048	0.0322061046
1049	0.03220387004
1050	0.03219832941
1051	0.03219322637
1052	0.03216426901
1053	0.03216169743
1054	0.03214530433
1055	0.03214035573
1056	0.03209179189
1057	0.03208475684
1058	0.03208128671
1059	0.03207530487
1060	0.0320718724
1061	0.03205833396
1062	0.0320462705
1063	0.03204500471
1064	0.03204153837
1065	0.0319928851
1066	0.03198570082
1067	0.03198413542
1068	0.03197855161
1069	0.03196917341
1070	0.03196805926
1071	0.03196219933
1072	0.0319604023
1073	0.03195669695
1074	0.0319554972
1075	0.03192314221
1076	0.03189320206
1077	0.03186905631
1078	0.03186521842
1079	0.03186028215
1080	0.03185808327
1081	0.03185618168
1082	0.03185544041
1083	0.03182606405
1084	0.03181839609
1085	0.03181222891
1086	0.03180225943
1087	0.03179391067
1088	0.03179180947
1089	0.03178616766
1090	0.03178455917
1091	0.03177216001
1092	0.03177134778
1093	0.03176085308
1094	0.03175537837
1095	0.03175225222
1096	0.03174797549
1097	0.03174594488
1098	0.03173066045
1099	0.03172672384
1100	0.03172177865
1101	0.03171980106
1102	0.0317084602
1103	0.03170774928
1104	0.03169247043
1105	0.0316847575
1106	0.03167405341
1107	0.03166909426
1108	0.03164738349
1109	0.03164117047
1110	0.03164024618
1111	0.0316390218
1112	0.031625816
1113	0.03162071041
1114	0.03161574791
1115	0.03161515705
1116	0.0316136423
1117	0.03160963895
1118	0.03159057781
1119	0.03157471969
1120	0.03157335831
1121	0.03156982054
1122	0.03155321409
1123	0.03154317189
1124	0.03153845514
1125	0.03153652036
1126	0.03152859917
1127	0.03152029571
1128	0.0315171713
1129	0.03149877357
1130	0.0314953257
1131	0.03148360074
1132	0.03148116476
1133	0.03147585665
1134	0.03147422551
1135	0.03145722775
1136	0.03144824984
1137	0.03144681498
1138	0.03144256001
1139	0.03143755425
1140	0.03143668606
1141	0.03143635731
1142	0.03141726208
1143	0.0314017252
1144	0.03139856567
1145	0.03138607499
1146	0.03137014979
1147	0.03136519427
1148	0.03135983799
1149	0.03135533491
1150	0.03135111289
1151	0.03133599037
1152	0.03132372974
1153	0.03131262514
1154	0.03130254852
1155	0.03130051321
1156	0.03129074993
1157	0.03128059798
1158	0.03126834194
1159	0.03122123687
1160	0.03121960241
1161	0.0312146425
1162	0.03121431676
1163	0.03121275985
1164	0.03119419054
1165	0.03119267966
1166	0.03118748119
1167	0.03118511535
1168	0.03118380733
1169	0.03117869
1170	0.03116931846
1171	0.0311685062
1172	0.03116192913
1173	0.03115629454
1174	0.03114820315
1175	0.03114725714
1176	0.0311446305
1177	0.03113947567
1178	0.03111620991
1179	0.03110935072
1180	0.03108991412
1181	0.03108133608
1182	0.03107183169
1183	0.0310644579
1184	0.0310623701
1185	0.0310494488
1186	0.03102864811
1187	0.03102604379
1188	0.03102327235
1189	0.0310150959
1190	0.03101199542
1191	0.03100201002
1192	0.03099559999
1193	0.03099168534
1194	0.03098855012
1195	0.03098672253
1196	0.03098427834
1197	0.03098200492
1198	0.03097171874
1199	0.03096258572
1200	0.03096087559
1201	0.03092360124
1202	0.03091620864
1203	0.03091380203
1204	0.03090960917
1205	0.0309055142
1206	0.03089085941
1207	0.0308828302
1208	0.0308786584
1209	0.03087623227
1210	0.03087331197
1211	0.03087018676
1212	0.03086337909
1213	0.03085915069
1214	0.03084881351
1215	0.03084023595
1216	0.03083520198
1217	0.03082812477
1218	0.03082688279
1219	0.03082446503
1220	0.03081384164
1221	0.03081126866
1222	0.03079554782
1223	0.0307853085
1224	0.03078483135
1225	0.03078371153
1226	0.03077347449
1227	0.03077205344
1228	0.03076422552
1229	0.03075557652
1230	0.03074995021
1231	0.030747813
1232	0.03073743194
1233	0.03070721017
1234	0.03069816458
1235	0.03068795995
1236	0.03068546485
1237	0.03068216295
1238	0.03068015997
1239	0.03062218066
1240	0.03062114702
1241	0.03061491645
1242	0.03061245878
1243	0.03061030147
1244	0.03060642588
1245	0.03055301619
1246	0.03054675517
1247	0.03053478203
1248	0.03052932429
1249	0.03052295782
1250	0.03052169495
1251	0.03052098918
1252	0.03051087249
1253	0.03048222584
1254	0.0304721611
1255	0.0304689428
1256	0.03045506379
1257	0.03045376196
1258	0.03044817618
1259	0.03044695831
1260	0.03044437549
1261	0.0304436138
1262	0.03044022793
1263	0.03043850387
1264	0.03043271538
1265	0.03043024606
1266	0.03042704655
1267	0.03042642965
1268	0.03041601409
1269	0.03041442713
1270	0.03041297082
1271	0.03040499433
1272	0.03040410204
1273	0.03040316084
1274	0.03039061887
1275	0.03038973378
1276	0.03038837775
1277	0.03038682043
