iter	Logloss
0	0.6823463292
1	0.6727694477
2	0.6631200683
3	0.6537987881
4	0.6448009983
5	0.6362932187
6	0.6270464781
7	0.6187370325
8	0.6106614689
9	0.6027585328
10	0.5952905704
11	0.5876657816
12	0.5804726336
13	0.5734639528
14	0.5667830406
15	0.5601437227
16	0.5537751647
17	0.5473703583
18	0.5411067783
19	0.5353371181
20	0.5296521262
21	0.5239192249
22	0.5185508812
23	0.5129454662
24	0.5079765078
25	0.5023074691
26	0.4973228567
27	0.4926285502
28	0.4878907645
29	0.483274253
30	0.4783635449
31	0.4738702064
32	0.4692926521
33	0.4652672831
34	0.4604253411
35	0.4560574664
36	0.4520298904
37	0.4474847224
38	0.4438889528
39	0.4403139581
40	0.4363494176
41	0.4330442385
42	0.4290596701
43	0.4257078715
44	0.4218264844
45	0.4186612122
46	0.4156265312
47	0.4129059475
48	0.4094173369
49	0.4061461981
50	0.4034927556
51	0.4007222011
52	0.3976549637
53	0.3950768616
54	0.3924547376
55	0.3900690727
56	0.3877991616
57	0.385502488
58	0.3831540649
59	0.3804493126
60	0.3780615816
61	0.376149002
62	0.374161256
63	0.3722039295
64	0.3703719612
65	0.3683255566
66	0.3663725841
67	0.3645239035
68	0.362687155
69	0.3610699517
70	0.3593194422
71	0.3572087679
72	0.3556530424
73	0.3538774192
74	0.3524313952
75	0.3505649183
76	0.3490794848
77	0.3476560921
78	0.3462045907
79	0.3446318938
80	0.3432048503
81	0.3418173025
82	0.3406008253
83	0.3389948459
84	0.337874686
85	0.3367224734
86	0.3352441805
87	0.3339672282
88	0.3327058678
89	0.3315878252
90	0.3305940603
91	0.3292243302
92	0.3279735027
93	0.3267844278
94	0.3255698338
95	0.3241736034
96	0.3232592422
97	0.3221107281
98	0.3212498028
99	0.3203706664
100	0.319557304
101	0.3186569782
102	0.3178297283
103	0.3169283162
104	0.3161717086
105	0.3151269332
106	0.3141734526
107	0.3133537031
108	0.3123107794
109	0.3116242857
110	0.3107423684
111	0.3100849733
112	0.3091433679
113	0.3084958786
114	0.3078769946
115	0.3070702025
116	0.3064309738
117	0.3055739103
118	0.304988689
119	0.3040137751
120	0.303367398
121	0.3027698588
122	0.3018507492
123	0.3013139785
124	0.3007746101
125	0.300148534
126	0.2995328645
127	0.2989270349
128	0.2984278527
129	0.2977564638
130	0.2972550749
131	0.2965620874
132	0.2960180189
133	0.2955001933
134	0.2949013491
135	0.2944311591
136	0.2938676801
137	0.293474814
138	0.2929799282
139	0.2925978377
140	0.2922282093
141	0.2918589999
142	0.2912561346
143	0.2906191318
144	0.2902864538
145	0.2899234792
146	0.2895881834
147	0.2890715802
148	0.2887395126
149	0.2882193903
150	0.2879329834
151	0.287363169
152	0.2870404386
153	0.2865691641
154	0.28611896
155	0.2857831323
156	0.2854650564
157	0.2851937711
158	0.2849049062
159	0.2846015112
160	0.2843080187
161	0.2840484179
162	0.2836307548
163	0.2833931915
164	0.283080398
165	0.2827399976
166	0.2824122802
167	0.282186693
168	0.2818888494
169	0.2816124674
170	0.2813918732
171	0.2811586934
172	0.2807138488
173	0.2804848843
174	0.2802737206
175	0.2800554501
176	0.2798150665
177	0.2795516607
178	0.2791668756
179	0.2788912076
180	0.2786197014
181	0.2783701318
182	0.2781453434
183	0.277859471
184	0.2776383633
185	0.2773507458
186	0.2771912858
187	0.276904852
188	0.2767443548
189	0.2765481301
190	0.2762957779
191	0.2759254907
192	0.2756712814
193	0.2754342802
194	0.2752790233
195	0.2751287045
196	0.2749673681
197	0.274695221
198	0.2745210934
199	0.2743192986
200	0.2741837835
201	0.2740090491
202	0.273771678
203	0.273511007
204	0.2733778518
205	0.2731466682
206	0.2729593651
207	0.2727826312
208	0.2726050431
209	0.2724551962
210	0.2723431395
211	0.2721069853
212	0.2719711652
213	0.2718240591
214	0.2716843454
215	0.2714462528
216	0.2713114309
217	0.2710942193
218	0.2709848261
219	0.2708607364
220	0.2706363289
221	0.2705169425
222	0.2702812558
223	0.2700887796
224	0.26998579
225	0.2698815096
226	0.2697838492
227	0.2696271271
228	0.2694436617
229	0.2692557898
230	0.269158769
231	0.2690507254
232	0.2689464865
233	0.268779142
234	0.2686971642
235	0.2685546739
236	0.268456724
237	0.2683665485
238	0.2682375279
239	0.2681344574
240	0.2680119783
241	0.2678620286
242	0.2677764574
243	0.2676397061
244	0.2675361211
245	0.267454543
246	0.2673671327
247	0.2672535296
248	0.2671761638
249	0.2670832689
250	0.2669888415
251	0.2668986901
252	0.2667469625
253	0.2666185527
254	0.2665318269
255	0.2663751167
256	0.2662930916
257	0.2661103731
258	0.2659823887
259	0.2658954198
260	0.2658088286
261	0.2657428709
262	0.265647405
263	0.2655767711
264	0.265514901
265	0.2654100112
266	0.2652966113
267	0.2652131751
268	0.2650752855
269	0.2649953038
270	0.264889967
271	0.2648181204
272	0.2647442768
273	0.2646941493
274	0.2645881218
275	0.2645119567
276	0.2643867116
277	0.2643200733
278	0.2642468755
279	0.2641849157
280	0.2641293117
281	0.264062378
282	0.2639995074
283	0.2639399421
284	0.2638775856
285	0.2638043603
286	0.2636836324
287	0.2635530381
288	0.263432586
289	0.2633665283
290	0.2633208884
291	0.2632475387
292	0.2631934696
293	0.2631447738
294	0.2630832992
295	0.2629677422
296	0.2629061262
297	0.262824814
298	0.2627467179
299	0.2626865365
300	0.2625720718
301	0.2625309353
302	0.2624733397
303	0.2624056348
304	0.2623417735
305	0.2622901497
306	0.2621987296
307	0.2621244101
308	0.262061497
309	0.2620071433
310	0.2619611019
311	0.261859991
312	0.2618162117
313	0.2616996961
314	0.2616168196
315	0.2615578711
316	0.2615099304
317	0.2614202294
318	0.2613546236
319	0.2612885379
320	0.2612182091
321	0.2611754044
322	0.2611099439
323	0.2610523119
324	0.2609875401
325	0.2609378865
326	0.2609059658
327	0.2608554891
328	0.2607691638
329	0.2606450924
330	0.2605882236
331	0.2605319691
332	0.2604703014
333	0.2604049447
334	0.2603653739
335	0.2602798065
336	0.2602264396
337	0.2601880286
338	0.260133827
339	0.2600775267
340	0.2599995547
341	0.2598994696
342	0.2598464996
343	0.2597708097
344	0.2597392574
345	0.2596917071
346	0.2596543143
347	0.2596016844
348	0.2595609918
349	0.2595158179
350	0.2594575411
351	0.2593938479
352	0.2593193186
353	0.2592881436
354	0.2592344842
355	0.2591917699
356	0.2591536999
357	0.2591274918
358	0.2590658122
359	0.2590274785
360	0.2589967716
361	0.25892705
362	0.2588849803
363	0.2588445711
364	0.2587988584
365	0.2587687506
366	0.258685632
367	0.2586422963
368	0.2585856151
369	0.2585494823
370	0.2585227859
371	0.2584908643
372	0.2584448764
373	0.2583934976
374	0.2583614808
375	0.258317443
376	0.2582992316
377	0.2582535572
378	0.2582242631
379	0.2581902947
380	0.2581265674
381	0.2580738331
382	0.2580462525
383	0.2580146625
384	0.2579778279
385	0.2579406781
386	0.2579035756
387	0.2578760217
388	0.2578382701
389	0.257793578
390	0.2577579543
391	0.2577349958
392	0.2576931737
393	0.2576541518
394	0.2576161012
395	0.2575740606
396	0.2575230008
397	0.2574913886
398	0.257455605
399	0.2574205908
400	0.2574007783
401	0.2573558353
402	0.2573271449
403	0.2573013133
404	0.2572724535
405	0.2572341135
406	0.2571909317
407	0.257167563
408	0.2571250884
409	0.257082606
410	0.2570327092
411	0.2570071054
412	0.2569746925
413	0.2569418642
414	0.256918846
415	0.2568793385
416	0.2568544166
417	0.2568304766
418	0.256786318
419	0.2567503413
420	0.2567088755
421	0.2566200022
422	0.2565939117
423	0.2565632651
424	0.2565368203
425	0.2565061511
426	0.2564840109
427	0.2564462666
428	0.2564139975
429	0.2563861763
430	0.2563586416
431	0.2563309408
432	0.2562892578
433	0.2562501945
434	0.2562254379
435	0.2561654295
436	0.2561350716
437	0.2560756099
438	0.256041637
439	0.2560233014
440	0.2559976834
441	0.2559842042
442	0.2559625587
443	0.255923276
444	0.2558705795
445	0.2558524041
446	0.2558313436
447	0.2558033501
448	0.2557763695
449	0.2557403884
450	0.2556725173
451	0.2556206669
452	0.2556084805
453	0.2555923585
454	0.2555528896
455	0.2555224068
456	0.2554902308
457	0.2554643936
458	0.2554371536
459	0.2554109258
460	0.2553656382
461	0.255348103
462	0.2553140972
463	0.2552948352
464	0.2552681688
465	0.2552378386
466	0.2551772645
467	0.2551472193
468	0.2551034392
469	0.2550687401
470	0.2550401156
471	0.2550089637
472	0.2549780739
473	0.254957987
474	0.2549350276
475	0.2549211411
476	0.2548892248
477	0.2548742412
478	0.2548458287
479	0.2548253554
480	0.2548096427
481	0.2547857434
482	0.2547653537
483	0.2547457525
484	0.25472177
485	0.2546567365
486	0.2546380177
487	0.2546133522
488	0.2545922197
489	0.2545785406
490	0.2545547019
491	0.2545423067
492	0.254521611
493	0.2544996115
494	0.2544783227
495	0.2544566852
496	0.2544394734
497	0.254413175
498	0.254388429
499	0.2543662303
500	0.2543475503
501	0.254337033
502	0.254325837
503	0.2543023169
504	0.2542822758
505	0.2542621935
506	0.2542469947
507	0.2542236382
508	0.2541947359
509	0.2541626171
510	0.254143924
511	0.2541131201
512	0.2541050364
513	0.2540781311
514	0.2540672729
515	0.2540526565
516	0.2540250834
517	0.2539885586
518	0.2539604746
519	0.2539355495
520	0.253917917
521	0.2538904196
522	0.2538645105
523	0.2538499045
524	0.2538203747
525	0.2537939456
526	0.2537726723
527	0.253751321
528	0.2537401762
529	0.253712471
530	0.2536907137
531	0.2536592977
532	0.2536420668
533	0.2536256828
534	0.2536017293
535	0.2535843072
536	0.2535678286
537	0.2535566022
538	0.2535336035
539	0.2535130246
540	0.2534932078
541	0.253472321
542	0.2534485616
543	0.2534223659
544	0.2534063232
545	0.253385471
546	0.2533641629
547	0.2533540676
548	0.253337454
549	0.2533042559
550	0.2532702171
551	0.2532555205
552	0.2532443186
553	0.2532236447
554	0.2532044964
555	0.2531871144
556	0.2531644929
557	0.2531335552
558	0.2531277036
559	0.2531165579
560	0.2531055633
561	0.2530817687
562	0.2530629943
563	0.2530467849
564	0.2530337058
565	0.2530071923
566	0.2529633449
567	0.2529416336
568	0.2529183752
569	0.2529126589
570	0.252898871
571	0.2528846355
572	0.2528751667
573	0.2528636523
574	0.2528206336
575	0.2527825681
576	0.2527697563
577	0.2527468731
578	0.2527231358
579	0.2527077806
580	0.2526962339
581	0.2526861305
582	0.252670422
583	0.252654682
584	0.2526475209
585	0.2526222188
586	0.2526068302
587	0.2526012638
588	0.2525594948
589	0.252533131
590	0.2525034036
591	0.2524853177
592	0.2524754298
593	0.2524632978
594	0.2524474406
595	0.2524333945
596	0.2524165863
597	0.2523997026
598	0.2523618535
599	0.2523413377
600	0.2523201057
601	0.2523019705
602	0.2522931848
603	0.2522677589
604	0.2522292023
605	0.2522109582
606	0.2521966282
607	0.2521791846
608	0.2521476705
609	0.2521036401
610	0.2520859267
611	0.2520594357
612	0.2520472012
613	0.2520366037
614	0.2520210918
615	0.2520052749
616	0.2519939471
617	0.2519803873
618	0.2519435248
619	0.2519227036
620	0.2519081803
621	0.2518990074
622	0.2518881053
623	0.2518814401
624	0.2518456132
625	0.25183117
626	0.2518014693
627	0.2517917708
628	0.2517794818
629	0.2517602256
630	0.2517480548
631	0.2517264673
632	0.251707764
633	0.2516952631
634	0.2516845155
635	0.2516774029
636	0.2516714527
637	0.2516602676
638	0.2516326998
639	0.2516068264
640	0.2515989424
641	0.2515815925
642	0.2515475312
643	0.2515408558
644	0.2515233269
645	0.2515132514
646	0.2514988619
647	0.2514929305
648	0.2514754542
649	0.2514541022
650	0.2514277534
651	0.2514094229
652	0.2513888435
653	0.2513733863
654	0.2513642212
655	0.2513518735
656	0.2513252106
657	0.2513023653
658	0.2512817575
659	0.2512734858
660	0.2512645981
661	0.2512489706
662	0.2512420372
663	0.2512334374
664	0.2512108798
665	0.2512003967
666	0.2511841888
667	0.2511649804
668	0.251144
669	0.2511212574
670	0.2511057017
671	0.2510733879
672	0.2510657844
673	0.2510549334
674	0.2510350206
675	0.2510233254
676	0.2510126116
677	0.2509889221
678	0.2509842373
679	0.2509770267
680	0.250958893
681	0.2509467226
682	0.2509054845
683	0.2508753058
684	0.2508614168
685	0.250847391
686	0.2508362436
687	0.2508264406
688	0.2508219305
689	0.2508042825
690	0.2507943934
691	0.2507876024
692	0.2507802013
693	0.2507695534
694	0.2507628985
695	0.2507404778
696	0.250727017
697	0.2507068911
698	0.2506938095
699	0.250663069
700	0.250640531
701	0.2506290559
702	0.2506051445
703	0.2505941424
704	0.2505843595
705	0.2505704083
706	0.2505475968
707	0.2505327986
708	0.2505206517
709	0.2505091927
710	0.2504954789
711	0.2504769875
712	0.2504615651
713	0.2504360147
714	0.2504240851
715	0.2504085786
716	0.2503967961
717	0.2503605241
718	0.2503325511
719	0.2503230335
720	0.2503064285
721	0.2503020044
722	0.2502943405
723	0.2502655636
724	0.2502546212
725	0.2502426534
726	0.2502300817
727	0.2502105019
728	0.2501911085
729	0.2501777402
730	0.2501608717
731	0.2501398623
732	0.250135088
733	0.2501227188
734	0.250118639
735	0.2501078908
736	0.2500924985
737	0.2500842002
738	0.2500602909
739	0.2500328
740	0.2500222242
741	0.2500062714
742	0.2500028908
743	0.2499936377
744	0.2499733273
745	0.2499584279
746	0.2499424908
747	0.2499217218
748	0.249897937
749	0.2498803135
750	0.2498721876
751	0.2498639369
752	0.24985445
753	0.2498416908
754	0.2498342112
755	0.2498298425
