iter	Passed	Remaining
0	68	373269
1	128	348530
2	188	342308
3	260	354237
4	321	349508
5	378	343064
6	437	340182
7	491	333844
8	549	331833
9	602	327579
10	652	322311
11	696	315462
12	746	311804
13	801	310845
14	860	311554
15	917	311192
16	963	307650
17	1019	307476
18	1066	304557
19	1124	305046
20	1173	303174
21	1227	302659
22	1272	299974
23	1315	297168
24	1363	295602
25	1419	295928
26	1468	294617
27	1518	293714
28	1569	293036
29	1620	292527
30	1672	292170
31	1720	291007
32	1777	291587
33	1828	291017
34	1885	291498
35	1939	291442
36	1987	290536
37	2046	291144
38	2097	290791
39	2143	289685
40	2193	289138
41	2246	288974
42	2299	288885
43	2353	288913
44	2406	288815
45	2461	288863
46	2508	288115
47	2562	288168
48	2619	288456
49	2674	288616
50	2720	287782
51	2774	287790
52	2827	287629
53	2879	287452
54	2929	287136
55	2984	287198
56	3035	286925
57	3086	286704
58	3141	286762
59	3202	287445
60	3257	287500
61	3305	286957
62	3361	287143
63	3417	287355
64	3463	286648
65	3521	286964
66	3575	286968
67	3624	286601
68	3677	286494
69	3730	286419
70	3778	285993
71	3836	286328
72	3885	285932
73	3946	286455
74	4000	286455
75	4051	286243
76	4110	286552
77	4165	286624
78	4216	286426
79	4272	286531
80	4322	286247
81	4382	286658
82	4430	286209
83	4488	286480
84	4542	286414
85	4599	286616
86	4655	286687
87	4700	286114
88	4762	286627
89	4809	286193
90	4864	286221
91	4918	286174
92	4979	286551
93	5036	286691
94	5099	287161
95	5168	288001
96	5223	288018
97	5282	288233
98	5338	288252
99	5399	288620
100	5452	288521
101	5510	288675
102	5576	289196
103	5634	289366
104	5707	290275
105	5780	291130
106	5841	291432
107	5907	291935
108	5965	292028
109	6028	292371
110	6097	292986
111	6157	293212
112	6221	293558
113	6274	293393
114	6323	293101
115	6388	293504
116	6456	294018
117	6537	295115
118	6596	295214
119	6657	295426
120	6728	296053
121	6784	295997
122	6854	296575
123	6922	297064
124	6977	296952
125	7035	297006
126	7100	297321
127	7159	297410
128	7215	297354
129	7284	297812
130	7353	298277
131	7412	298348
132	7478	298682
133	7548	299184
134	7610	299352
135	7671	299469
136	7735	299710
137	7802	300058
138	7860	300062
139	7912	299823
140	7968	299746
141	8023	299623
142	8089	299947
143	8154	300182
144	8218	300397
145	8283	300659
146	8346	300815
147	8409	300993
148	8474	301216
149	8542	301549
150	8611	301901
151	8675	302089
152	8742	302390
153	8813	302814
154	8878	303000
155	8945	303290
156	9015	303645
157	9082	303934
158	9148	304155
159	9216	304420
160	9277	304471
161	9335	304456
162	9405	304791
163	9466	304848
164	9536	305161
165	9593	305077
166	9653	305097
167	9705	304842
168	9776	305202
169	9835	305191
170	9899	305308
171	9967	305581
172	10041	305990
173	10109	306235
174	10179	306561
175	10245	306724
176	10305	306728
177	10366	306742
178	10444	307266
179	10522	307780
180	10592	308065
181	10666	308438
182	10733	308637
183	10802	308873
184	10859	308755
185	10929	309030
186	10991	309042
187	11056	309172
188	11114	309083
189	11179	309193
190	11246	309371
191	11307	309364
192	11377	309605
193	11440	309667
194	11504	309728
195	11564	309707
196	11630	309837
197	11697	309979
198	11761	310048
199	11828	310208
200	11894	310311
201	11955	310323
202	12020	310408
203	12086	310522
204	12149	310560
205	12222	310832
206	12282	310803
207	12345	310842
208	12408	310866
209	12479	311099
210	12536	310971
211	12607	311214
212	12681	311499
213	12760	311906
214	12826	312020
215	12897	312230
216	12961	312268
217	13034	312531
218	13093	312443
219	13152	312371
220	13225	312616
221	13295	312793
222	13367	313034
223	13436	313184
224	13499	313198
225	13569	313370
226	13636	313452
227	13713	313782
228	13772	313709
229	13841	313837
230	13900	313746
231	13970	313921
232	14039	314048
233	14110	314228
234	14176	314303
235	14239	314292
236	14302	314289
237	14366	314308
238	14433	314400
239	14497	314404
240	14565	314520
241	14634	314633
242	14693	314552
243	14762	314662
244	14830	314760
245	14896	314830
246	14967	314974
247	15025	314861
248	15087	314832
249	15148	314789
250	15222	315011
251	15289	315079
252	15357	315160
253	15428	315310
254	15495	315386
255	15560	315404
256	15623	315386
257	15694	315533
258	15767	315705
259	15838	315846
260	15910	316015
261	15978	316100
262	16035	315957
263	16094	315854
264	16161	315913
265	16230	316007
266	16293	315982
267	16362	316078
268	16425	316053
269	16491	316087
270	16554	316059
271	16625	316193
272	16694	316287
273	16756	316230
274	16824	316303
275	16895	316425
276	16967	316571
277	17037	316657
278	17107	316756
279	17170	316741
280	17235	316746
281	17304	316821
282	17370	316843
283	17438	316897
284	17504	316925
285	17574	317015
286	17647	317168
287	17712	317157
288	17784	317293
289	17851	317331
290	17922	317440
291	17988	317444
292	18054	317470
293	18117	317420
294	18181	317409
295	18244	317363
296	18315	317476
297	18385	317549
298	18454	317617
299	18519	317615
300	18590	317698
301	18655	317696
302	18717	317640
303	18775	317523
304	18840	317511
305	18909	317569
306	18973	317539
307	19035	317491
308	19104	317550
309	19173	317598
310	19238	317582
311	19296	317466
312	19359	317427
313	19434	317573
314	19502	317612
315	19570	317649
316	19637	317664
317	19698	317597
318	19767	317638
319	19842	317787
320	19906	317760
321	19967	317688
322	20046	317892
323	20112	317882
324	20187	318035
325	20247	317935
326	20304	317799
327	20370	317797
328	20437	317804
329	20509	317903
330	20575	317892
331	20641	317886
332	20705	317858
333	20773	317889
334	20829	317720
335	20900	317792
336	20964	317759
337	21024	317664
338	21092	317687
339	21160	317717
340	21226	317715
341	21295	317749
342	21363	317767
343	21430	317787
344	21487	317634
345	21550	317596
346	21607	317448
347	21678	317519
348	21738	317414
349	21806	317444
350	21872	317425
351	21930	317303
352	21999	317334
353	22054	317171
354	22127	317271
355	22203	317395
356	22268	317379
357	22328	317276
358	22386	317146
359	22447	317072
360	22501	316891
361	22573	316968
362	22643	317007
363	22710	317013
364	22781	317069
365	22838	316932
366	22903	316900
367	22971	316918
368	23028	316781
369	23089	316707
370	23147	316574
371	23206	316470
372	23260	316288
373	23334	316384
374	23388	316211
375	23452	316175
376	23499	315906
377	23556	315766
378	23613	315639
379	23680	315633
380	23747	315631
381	23813	315617
382	23881	315639
383	23940	315531
384	24006	315520
385	24076	315551
386	24141	315523
387	24199	315406
388	24254	315248
389	24317	315187
390	24377	315104
391	24435	314985
392	24496	314901
393	24555	314796
394	24610	314645
395	24662	314450
396	24727	314417
397	24784	314290
398	24852	314303
399	24916	314264
400	24969	314082
401	25027	313965
402	25087	313879
403	25137	313662
404	25191	313499
405	25263	313550
406	25323	313460
407	25375	313278
408	25444	313299
409	25511	313289
410	25580	313319
411	25635	313160
412	25699	313126
413	25769	313150
414	25821	312966
415	25890	312989
416	25945	312839
417	26003	312721
418	26066	312677
419	26128	312609
420	26196	312618
421	26263	312614
422	26323	312521
423	26385	312451
424	26445	312367
425	26507	312300
426	26562	312157
427	26618	312023
428	26681	311964
429	26746	311934
430	26805	311843
431	26865	311750
432	26922	311631
433	26987	311602
434	27040	311434
435	27113	311494
436	27172	311397
437	27244	311451
438	27301	311322
439	27357	311186
440	27413	311060
441	27460	310824
442	27521	310746
443	27581	310660
444	27646	310632
445	27699	310473
446	27754	310324
447	27803	310115
448	27856	309953
449	27910	309804
450	27977	309802
451	28045	309800
452	28089	309541
453	28139	309347
454	28206	309346
455	28268	309274
456	28326	309172
457	28384	309065
458	28443	308977
459	28503	308889
460	28568	308867
461	28621	308702
462	28685	308660
463	28737	308497
464	28805	308494
465	28861	308370
466	28922	308303
467	28984	308235
468	29047	308189
469	29110	308136
470	29178	308142
471	29248	308167
472	29315	308154
473	29370	308020
474	29429	307927
475	29480	307753
476	29552	307786
477	29602	307603
478	29660	307502
479	29713	307344
480	29763	307169
481	29815	306998
482	29868	306849
483	29927	306757
484	29986	306668
485	30048	306603
486	30103	306477
487	30159	306356
488	30210	306183
489	30269	306088
490	30322	305946
491	30370	305741
492	30423	305587
493	30490	305582
494	30550	305505
495	30608	305410
496	30659	305236
497	30721	305178
498	30773	305024
499	30828	304895
500	30891	304849
501	30938	304642
502	30989	304468
503	31043	304337
504	31106	304284
505	31163	304184
506	31212	303999
507	31273	303929
508	31324	303770
509	31376	303615
510	31425	303428
511	31485	303354
512	31527	303107
513	31587	303033
514	31633	302817
515	31685	302666
516	31751	302647
517	31810	302564
518	31875	302541
519	31935	302469
520	31988	302328
521	32053	302300
522	32104	302137
523	32160	302024
524	32223	301976
525	32274	301821
526	32332	301724
527	32385	301592
528	32429	301368
529	32490	301300
530	32552	301251
531	32616	301209
532	32669	301074
533	32726	300971
534	32784	300879
535	32835	300726
536	32885	300560
537	32930	300356
538	32991	300288
539	33046	300174
540	33106	300095
541	33157	299945
542	33205	299769
543	33272	299755
544	33327	299644
545	33377	299482
546	33436	299400
547	33479	299181
548	33526	298986
549	33595	298998
550	33645	298838
551	33699	298715
552	33745	298521
553	33797	298385
554	33850	298250
555	33902	298108
556	33954	297972
557	34021	297960
558	34065	297756
559	34115	297592
560	34158	297376
561	34218	297308
562	34270	297171
563	34325	297057
564	34370	296865
565	34431	296804
566	34494	296765
567	34555	296704
568	34607	296563
569	34648	296336
570	34696	296162
571	34741	295973
572	34788	295789
573	34838	295638
574	34906	295641
575	34967	295586
576	35016	295423
577	35079	295385
578	35134	295277
579	35187	295154
580	35237	294996
581	35285	294837
582	35339	294716
583	35393	294600
584	35437	294406
585	35490	294282
586	35545	294170
587	35590	293982
588	35663	294029
589	35725	293977
590	35786	293917
591	35837	293785
592	35882	293596
593	35932	293448
594	35990	293369
595	36041	293231
596	36094	293111
597	36150	293014
598	36219	293018
599	36275	292923
600	36334	292852
601	36389	292747
602	36432	292548
603	36493	292494
604	36562	292499
605	36617	292393
606	36674	292308
607	36726	292179
608	36779	292061
609	36829	291918
610	36881	291792
611	36950	291799
612	37001	291664
613	37045	291479
614	37095	291333
615	37152	291247
616	37195	291049
617	37242	290891
618	37308	290876
619	37369	290820
620	37422	290698
621	37468	290527
622	37520	290404
623	37561	290199
624	37625	290166
625	37678	290049
626	37747	290063
627	37797	289921
628	37846	289777
629	37905	289706
630	37954	289559
631	38002	289409
632	38053	289278
633	38105	289158
634	38151	288992
635	38193	288794
636	38237	288610
637	38285	288462
638	38338	288349
639	38398	288285
640	38442	288112
641	38496	288007
642	38563	287999
643	38605	287802
644	38656	287678
645	38702	287510
646	38755	287403
647	38797	287210
648	38853	287118
649	38914	287068
650	38980	287057
651	39034	286953
652	39093	286887
653	39153	286825
654	39198	286657
655	39246	286510
656	39307	286461
657	39367	286400
658	39432	286377
659	39476	286207
660	39521	286034
661	39574	285930
662	39616	285738
663	39661	285573
664	39715	285472
665	39764	285338
666	39814	285204
667	39881	285202
668	39935	285101
669	39995	285045
670	40045	284910
671	40112	284907
672	40155	284730
673	40204	284591
674	40257	284486
675	40307	284362
676	40364	284283
677	40426	284236
678	40470	284066
679	40512	283888
680	40562	283755
681	40609	283608
682	40673	283583
683	40740	283574
684	40795	283486
685	40848	283378
686	40896	283240
687	40944	283101
688	40985	282912
689	41042	282838
690	41088	282681
691	41133	282527
692	41175	282348
693	41227	282237
694	41270	282063
695	41329	282000
696	41373	281839
697	41430	281763
698	41480	281641
699	41543	281602
700	41606	281570
701	41657	281454
702	41708	281339
703	41758	281215
704	41803	281060
705	41851	280926
706	41905	280833
707	41955	280710
708	42005	280590
709	42055	280468
710	42106	280355
711	42165	280291
712	42226	280246
713	42289	280214
714	42335	280068
715	42389	279972
716	42437	279837
717	42483	279693
718	42551	279689
719	42600	279568
720	42650	279445
721	42698	279312
722	42743	279162
723	42798	279075
724	42844	278932
725	42890	278790
726	42940	278668
727	42991	278560
728	43043	278455
729	43094	278341
730	43148	278250
731	43208	278197
732	43254	278058
733	43302	277923
734	43341	277738
735	43393	277634
736	43445	277530
737	43493	277402
738	43555	277365
739	43619	277336
740	43666	277202
741	43719	277106
742	43758	276918
743	43802	276769
744	43858	276689
745	43907	276567
746	43958	276464
747	44023	276441
748	44079	276363
749	44133	276273
750	44175	276112
751	44222	275981
752	44268	275842
753	44318	275727
754	44364	275586
755	44405	275420
756	44462	275352
757	44499	275159
758	44551	275055
759	44590	274876
760	44644	274791
761	44696	274689
762	44738	274529
763	44785	274397
764	44839	274310
765	44885	274176
766	44926	274011
767	44988	273971
768	45036	273849
769	45087	273742
770	45139	273648
771	45188	273531
772	45236	273410
773	45295	273352
774	45337	273192
775	45389	273095
776	45439	272987
777	45484	272849
778	45539	272766
779	45583	272623
780	45624	272460
781	45677	272373
782	45723	272240
783	45783	272192
784	45831	272070
785	45876	271930
786	45929	271844
787	45980	271741
788	46030	271635
789	46089	271577
790	46139	271472
791	46195	271398
792	46247	271305
793	46302	271222
794	46362	271178
795	46409	271050
796	46474	271034
797	46522	270913
798	46574	270818
799	46630	270750
800	46691	270705
801	46753	270668
802	46810	270602
803	46862	270509
804	46911	270395
805	46969	270336
806	47034	270317
807	47086	270221
808	47132	270094
809	47192	270047
810	47238	269915
811	47282	269779
812	47336	269697
813	47386	269588
814	47441	269512
815	47488	269395
816	47543	269317
817	47590	269192
818	47634	269056
819	47687	268970
820	47744	268902
821	47786	268756
822	47830	268618
823	47874	268482
824	47924	268375
825	47973	268270
826	48024	268169
827	48098	268201
828	48166	268195
829	48219	268110
830	48275	268041
831	48332	267979
832	48386	267895
833	48430	267763
834	48489	267706
835	48551	267671
836	48605	267592
837	48666	267549
838	48724	267493
839	48773	267381
840	48826	267297
841	48875	267190
842	48942	267179
843	49005	267149
844	49055	267049
845	49097	266899
846	49136	266739
847	49200	266713
848	49257	266649
849	49317	266606
850	49386	266606
851	49434	266493
852	49492	266437
853	49567	266470
854	49610	266328
855	49662	266239
856	49725	266206
857	49778	266121
858	49828	266025
859	49887	265967
860	49932	265843
861	49987	265768
862	50036	265662
863	50091	265586
864	50146	265514
865	50191	265391
866	50243	265299
867	50308	265280
868	50354	265159
869	50408	265078
870	50469	265039
871	50521	264946
872	50582	264903
